amfi_code,date,nav
119092,2021-10-25,94.6996
119092,2021-10-26,96.3483
119092,2021-10-27,96.8821
119092,2021-10-28,96.5237
119092,2021-10-29,95.8334
119092,2021-11-01,95.7616
119092,2021-11-02,96.3771
119092,2021-11-03,96.3814
119092,2021-11-04,96.2011
119092,2021-11-05,96.2861
119092,2021-11-08,95.7335
119092,2021-11-09,95.4337
119092,2021-11-10,93.4718
119092,2021-11-11,94.41
119092,2021-11-12,94.7204
119092,2021-11-15,94.0162
119092,2021-11-16,95.8295
119092,2021-11-17,95.9416
119092,2021-11-18,94.9763
119092,2021-11-19,95.8185
119092,2021-11-22,96.2287
119092,2021-11-23,96.6372
119092,2021-11-24,96.2548
119092,2021-11-25,96.7173
119092,2021-11-26,96.4931
119092,2021-11-29,97.0585
119092,2021-11-30,95.2387
119092,2021-12-01,94.8541
119092,2021-12-02,96.5161
119092,2021-12-03,95.8047
119092,2021-12-06,95.2549
119092,2021-12-07,94.8568
119092,2021-12-08,93.7329
119092,2021-12-09,91.6912
119092,2021-12-10,91.5072
119092,2021-12-13,91.659
119092,2021-12-14,91.6384
119092,2021-12-15,91.5331
119092,2021-12-16,91.6
119092,2021-12-17,92.5644
119092,2021-12-20,92.4159
119092,2021-12-21,91.913
119092,2021-12-22,91.6822
119092,2021-12-23,92.2409
119092,2021-12-24,93.571
119092,2021-12-27,93.0113
119092,2021-12-28,93.1313
119092,2021-12-29,93.4743
119092,2021-12-30,92.5746
119092,2021-12-31,92.6212
119092,2022-01-03,91.2915
119092,2022-01-04,89.7039
119092,2022-01-05,90.0598
119092,2022-01-06,89.7411
119092,2022-01-07,89.9495
119092,2022-01-10,89.9604
119092,2022-01-11,89.109
119092,2022-01-12,89.0954
119092,2022-01-13,88.0235
119092,2022-01-14,89.2743
119092,2022-01-17,88.0906
119092,2022-01-18,87.9445
119092,2022-01-19,87.0543
119092,2022-01-20,87.577
119092,2022-01-21,87.313
119092,2022-01-24,86.8863
119092,2022-01-25,87.6537
119092,2022-01-26,87.7058
119092,2022-01-27,88.1852
119092,2022-01-28,87.3463
119092,2022-01-31,86.1455
119092,2022-02-01,86.2637
119092,2022-02-02,86.0145
119092,2022-02-03,86.5791
119092,2022-02-04,86.5359
119092,2022-02-07,86.7393
119092,2022-02-08,85.3572
119092,2022-02-09,86.9948
119092,2022-02-10,86.878
119092,2022-02-11,87.5101
119092,2022-02-14,86.8047
119092,2022-02-15,87.0981
119092,2022-02-16,85.9895
119092,2022-02-17,86.404
119092,2022-02-18,86.1223
119092,2022-02-21,86.1733
119092,2022-02-22,86.8006
119092,2022-02-23,85.7568
119092,2022-02-24,85.1956
119092,2022-02-25,85.6107
119092,2022-02-28,87.4327
119092,2022-03-01,87.3382
119092,2022-03-02,87.8807
119092,2022-03-03,87.8131
119092,2022-03-04,89.545
119092,2022-03-07,88.0073
119092,2022-03-08,88.117
119092,2022-03-09,86.711
119092,2022-03-10,84.5635
119092,2022-03-11,84.8405
119092,2022-03-14,84.9843
119092,2022-03-15,84.7677
119092,2022-03-16,84.7031
119092,2022-03-17,87.3529
119092,2022-03-18,87.1536
119092,2022-03-21,87.6243
119092,2022-03-22,87.0816
119092,2022-03-23,87.3648
119092,2022-03-24,87.1829
119092,2022-03-25,86.8511
119092,2022-03-28,88.4569
119092,2022-03-29,89.5248
119092,2022-03-30,89.674
119092,2022-03-31,87.6347
119092,2022-04-01,87.3446
119092,2022-04-04,89.7317
119092,2022-04-05,89.5517
119092,2022-04-06,90.5665
119092,2022-04-07,91.8996
119092,2022-04-08,92.1284
119092,2022-04-11,91.3805
119092,2022-04-12,89.1825
119092,2022-04-13,89.8194
119092,2022-04-14,89.1145
119092,2022-04-15,89.2982
119092,2022-04-18,88.2089
119092,2022-04-19,88.0014
119092,2022-04-20,88.0575
119092,2022-04-21,88.3205
119092,2022-04-22,87.3623
119092,2022-04-25,88.4342
119092,2022-04-26,87.9329
119092,2022-04-27,86.4868
119092,2022-04-28,86.4185
119092,2022-04-29,86.4741
119092,2022-05-02,86.6389
119092,2022-05-03,87.8451
119092,2022-05-04,87.6637
119092,2022-05-05,87.5851
119092,2022-05-06,86.6452
119092,2022-05-09,87.3822
119092,2022-05-10,87.5694
119092,2022-05-11,87.2279
119092,2022-05-12,85.5926
119092,2022-05-13,86.8546
119092,2022-05-16,85.8144
119092,2022-05-17,85.3327
119092,2022-05-18,85.6641
119092,2022-05-19,84.6648
119092,2022-05-20,83.4257
119092,2022-05-23,81.6788
119092,2022-05-24,82.2922
119092,2022-05-25,81.8683
119092,2022-05-26,84.2893
119092,2022-05-27,83.4765
119092,2022-05-30,82.7323
119092,2022-05-31,82.2894
119092,2022-06-01,82.5142
119092,2022-06-02,82.1509
119092,2022-06-03,82.6786
119092,2022-06-06,81.8943
119092,2022-06-07,80.7874
119092,2022-06-08,79.359
119092,2022-06-09,77.6182
119092,2022-06-10,77.2393
119092,2022-06-13,77.03
119092,2022-06-14,76.5667
119092,2022-06-15,77.5417
119092,2022-06-16,78.5172
119092,2022-06-17,78.2779
119092,2022-06-20,76.8972
119092,2022-06-21,76.4844
119092,2022-06-22,76.0486
119092,2022-06-23,75.5717
119092,2022-06-24,75.0671
119092,2022-06-27,74.5991
119092,2022-06-28,74.3331
119092,2022-06-29,73.883
119092,2022-06-30,74.0591
119092,2022-07-01,74.3482
119092,2022-07-04,73.6934
119092,2022-07-05,74.6522
119092,2022-07-06,73.943
119092,2022-07-07,72.7689
119092,2022-07-08,73.0678
119092,2022-07-11,72.4925
119092,2022-07-12,72.7471
119092,2022-07-13,71.0204
119092,2022-07-14,72.0306
119092,2022-07-15,72.5365
119092,2022-07-18,71.4698
119092,2022-07-19,70.4344
119092,2022-07-20,71.6334
119092,2022-07-21,71.1267
119092,2022-07-22,70.5547
119092,2022-07-25,68.977
119092,2022-07-26,68.7558
119092,2022-07-27,68.6198
119092,2022-07-28,69.1314
119092,2022-07-29,68.1849
119092,2022-08-01,67.1688
119092,2022-08-02,67.4918
119092,2022-08-03,68.1915
119092,2022-08-04,67.1406
119092,2022-08-05,67.8869
119092,2022-08-08,67.9327
119092,2022-08-09,68.6948
119092,2022-08-10,68.6672
119092,2022-08-11,66.9558
119092,2022-08-12,66.8741
119092,2022-08-15,67.6031
119092,2022-08-16,67.0192
119092,2022-08-17,66.7793
119092,2022-08-18,66.6817
119092,2022-08-19,64.7683
119092,2022-08-22,65.8702
119092,2022-08-23,65.2962
119092,2022-08-24,65.6461
119092,2022-08-25,65.6088
119092,2022-08-26,66.4536
119092,2022-08-29,66.7434
119092,2022-08-30,66.6066
119092,2022-08-31,66.0315
119092,2022-09-01,66.5781
119092,2022-09-02,65.3508
119092,2022-09-05,65.7925
119092,2022-09-06,65.0891
119092,2022-09-07,65.9238
119092,2022-09-08,66.0499
119092,2022-09-09,66.4951
119092,2022-09-12,66.5696
119092,2022-09-13,65.423
119092,2022-09-14,64.8795
119092,2022-09-15,65.3352
119092,2022-09-16,65.4637
119092,2022-09-19,66.2565
119092,2022-09-20,66.5436
119092,2022-09-21,65.9202
119092,2022-09-22,65.4153
119092,2022-09-23,65.5022
119092,2022-09-26,64.0061
119092,2022-09-27,65.0964
119092,2022-09-28,65.4035
119092,2022-09-29,66.2256
119092,2022-09-30,65.1987
119092,2022-10-03,66.0297
119092,2022-10-04,67.523
119092,2022-10-05,66.6514
119092,2022-10-06,67.1855
119092,2022-10-07,67.2064
119092,2022-10-10,66.1886
119092,2022-10-11,66.5347
119092,2022-10-12,67.1093
119092,2022-10-13,66.726
119092,2022-10-14,67.524
119092,2022-10-17,66.4188
119092,2022-10-18,65.4459
119092,2022-10-19,65.555
119092,2022-10-20,65.5913
119092,2022-10-21,65.1409
119092,2022-10-24,65.6879
119092,2022-10-25,66.0563
119092,2022-10-26,66.643
119092,2022-10-27,66.5809
119092,2022-10-28,67.0021
119092,2022-10-31,66.7236
119092,2022-11-01,68.114
119092,2022-11-02,67.581
119092,2022-11-03,69.024
119092,2022-11-04,69.0688
119092,2022-11-07,68.1395
119092,2022-11-08,69.0921
119092,2022-11-09,69.1998
119092,2022-11-10,69.8096
119092,2022-11-11,70.6849
119092,2022-11-14,70.945
119092,2022-11-15,70.5461
119092,2022-11-16,71.2556
119092,2022-11-17,71.2775
119092,2022-11-18,71.7877
119092,2022-11-21,70.2632
119092,2022-11-22,70.5983
119092,2022-11-23,70.1687
119092,2022-11-24,71.3498
119092,2022-11-25,71.8158
119092,2022-11-28,72.0096
119092,2022-11-29,72.3814
119092,2022-11-30,71.6804
119092,2022-12-01,72.8655
119092,2022-12-02,74.3384
119092,2022-12-05,74.6527
119092,2022-12-06,75.8624
119092,2022-12-07,75.4534
119092,2022-12-08,74.8746
119092,2022-12-09,74.9277
119092,2022-12-12,75.2761
119092,2022-12-13,75.0021
119092,2022-12-14,75.4279
119092,2022-12-15,75.6816
119092,2022-12-16,74.9488
119092,2022-12-19,75.3601
119092,2022-12-20,76.0335
119092,2022-12-21,76.1867
119092,2022-12-22,77.0877
119092,2022-12-23,76.1723
119092,2022-12-26,76.5516
119092,2022-12-27,75.6787
119092,2022-12-28,74.8583
119092,2022-12-29,74.4085
119092,2022-12-30,73.7298
119092,2023-01-02,73.3479
119092,2023-01-03,73.2128
119092,2023-01-04,73.8477
119092,2023-01-05,73.6327
119092,2023-01-06,72.4872
119092,2023-01-09,73.3354
119092,2023-01-10,72.7435
119092,2023-01-11,72.7226
119092,2023-01-12,73.0692
119092,2023-01-13,73.2369
119092,2023-01-16,74.0603
119092,2023-01-17,74.4372
119092,2023-01-18,73.8184
119092,2023-01-19,75.4488
119092,2023-01-20,75.618
119092,2023-01-23,75.5293
119092,2023-01-24,76.28
119092,2023-01-25,76.4931
119092,2023-01-26,76.8215
119092,2023-01-27,78.7591
119092,2023-01-30,78.566
119092,2023-01-31,78.3399
119092,2023-02-01,78.4547
119092,2023-02-02,79.3189
119092,2023-02-03,78.1478
119092,2023-02-06,76.6352
119092,2023-02-07,76.2082
119092,2023-02-08,74.9859
119092,2023-02-09,74.6898
119092,2023-02-10,75.0876
119092,2023-02-13,74.4412
119092,2023-02-14,73.4014
119092,2023-02-15,73.4743
119092,2023-02-16,74.1301
119092,2023-02-17,72.8959
119092,2023-02-20,73.5157
119092,2023-02-21,74.1386
119092,2023-02-22,74.8682
119092,2023-02-23,75.8029
119092,2023-02-24,77.4948
119092,2023-02-27,77.2421
119092,2023-02-28,77.3499
119092,2023-03-01,77.051
119092,2023-03-02,77.0756
119092,2023-03-03,78.2802
119092,2023-03-06,77.2508
119092,2023-03-07,76.6088
119092,2023-03-08,77.6869
119092,2023-03-09,78.5026
119092,2023-03-10,78.2411
119092,2023-03-13,78.9331
119092,2023-03-14,79.2261
119092,2023-03-15,80.4385
119092,2023-03-16,80.5225
119092,2023-03-17,81.3725
119092,2023-03-20,83.5468
119092,2023-03-21,84.0716
119092,2023-03-22,84.1383
119092,2023-03-23,84.7714
119092,2023-03-24,84.4871
119092,2023-03-27,86.53
119092,2023-03-28,86.7118
119092,2023-03-29,86.5011
119092,2023-03-30,85.8042
119092,2023-03-31,86.7714
119092,2023-04-03,87.5499
119092,2023-04-04,87.1407
119092,2023-04-05,87.6692
119092,2023-04-06,86.373
119092,2023-04-07,86.5586
119092,2023-04-10,86.9765
119092,2023-04-11,88.4876
119092,2023-04-12,87.8321
119092,2023-04-13,86.7356
119092,2023-04-14,85.985
119092,2023-04-17,84.8615
119092,2023-04-18,86.0213
119092,2023-04-19,87.3792
119092,2023-04-20,87.6853
119092,2023-04-21,88.7825
119092,2023-04-24,88.928
119092,2023-04-25,88.8701
119092,2023-04-26,88.6008
119092,2023-04-27,88.3524
119092,2023-04-28,87.0114
119092,2023-05-01,87.2674
119092,2023-05-02,87.2584
119092,2023-05-03,87.935
119092,2023-05-04,88.0436
119092,2023-05-05,87.9267
119092,2023-05-08,87.1871
119092,2023-05-09,87.2762
119092,2023-05-10,87.9467
119092,2023-05-11,86.9675
119092,2023-05-12,87.0697
119092,2023-05-15,87.2987
119092,2023-05-16,86.698
119092,2023-05-17,86.2144
119092,2023-05-18,86.4391
119092,2023-05-19,85.4853
119092,2023-05-22,85.8101
119092,2023-05-23,85.0675
119092,2023-05-24,85.9972
119092,2023-05-25,88.0334
119092,2023-05-26,87.3021
119092,2023-05-29,87.7947
119092,2023-05-30,87.183
119092,2023-05-31,88.1166
119092,2023-06-01,87.0282
119092,2023-06-02,87.4725
119092,2023-06-05,86.7351
119092,2023-06-06,86.5816
119092,2023-06-07,85.7149
119092,2023-06-08,86.4455
119092,2023-06-09,85.7479
119092,2023-06-12,86.2469
119092,2023-06-13,85.976
119092,2023-06-14,85.9034
119092,2023-06-15,86.0561
119092,2023-06-16,85.4263
119092,2023-06-19,85.6317
119092,2023-06-20,86.9678
119092,2023-06-21,86.3172
119092,2023-06-22,87.3546
119092,2023-06-23,88.6894
119092,2023-06-26,87.9922
119092,2023-06-27,86.7383
119092,2023-06-28,87.0262
119092,2023-06-29,86.5759
119092,2023-06-30,88.2197
119092,2023-07-03,88.2768
119092,2023-07-04,87.5952
119092,2023-07-05,86.6166
119092,2023-07-06,87.5866
119092,2023-07-07,87.1126
119092,2023-07-10,87.1769
119092,2023-07-11,88.0363
119092,2023-07-12,87.6364
119092,2023-07-13,87.6224
119092,2023-07-14,87.6342
119092,2023-07-17,88.2593
119092,2023-07-18,88.8072
119092,2023-07-19,88.6384
119092,2023-07-20,88.7214
119092,2023-07-21,88.4181
119092,2023-07-24,87.1382
119092,2023-07-25,87.3888
119092,2023-07-26,89.0686
119092,2023-07-27,88.3082
119092,2023-07-28,87.652
119092,2023-07-31,86.9151
119092,2023-08-01,87.571
119092,2023-08-02,87.99
119092,2023-08-03,87.8769
119092,2023-08-04,87.0965
119092,2023-08-07,87.2031
119092,2023-08-08,85.8649
119092,2023-08-09,86.0138
119092,2023-08-10,86.7892
119092,2023-08-11,85.7293
119092,2023-08-14,84.4412
119092,2023-08-15,85.8003
119092,2023-08-16,85.3011
119092,2023-08-17,86.2957
119092,2023-08-18,86.1887
119092,2023-08-21,86.0749
119092,2023-08-22,86.4781
119092,2023-08-23,85.7396
119092,2023-08-24,85.8789
119092,2023-08-25,85.5771
119092,2023-08-28,84.4727
119092,2023-08-29,84.7831
119092,2023-08-30,84.5853
119092,2023-08-31,84.4779
119092,2023-09-01,83.4809
119092,2023-09-04,84.8345
119092,2023-09-05,85.6037
119092,2023-09-06,86.4547
119092,2023-09-07,86.2166
119092,2023-09-08,84.7516
119092,2023-09-11,86.4322
119092,2023-09-12,86.4053
119092,2023-09-13,85.7842
119092,2023-09-14,86.1675
119092,2023-09-15,87.199
119092,2023-09-18,87.2051
119092,2023-09-19,88.3462
119092,2023-09-20,89.3295
119092,2023-09-21,88.3948
119092,2023-09-22,87.8257
119092,2023-09-25,88.693
119092,2023-09-26,86.3137
119092,2023-09-27,86.2106
119092,2023-09-28,85.0029
119092,2023-09-29,84.6234
119092,2023-10-02,84.3959
119092,2023-10-03,84.1189
119092,2023-10-04,83.6795
119092,2023-10-05,82.7866
119092,2023-10-06,84.7088
119092,2023-10-09,86.3161
119092,2023-10-10,85.3389
119092,2023-10-11,86.7147
119092,2023-10-12,86.3943
119092,2023-10-13,86.5319
119092,2023-10-16,86.5031
119092,2023-10-17,85.9583
119092,2023-10-18,86.8298
119092,2023-10-19,86.9652
119092,2023-10-20,86.5768
119092,2023-10-23,85.4733
119092,2023-10-24,84.7352
119092,2023-10-25,83.3698
119092,2023-10-26,83.405
119092,2023-10-27,82.4319
119092,2023-10-30,82.2377
119092,2023-10-31,83.3891
119092,2023-11-01,84.4143
119092,2023-11-02,84.4123
119092,2023-11-03,84.3641
119092,2023-11-06,85.9754
119092,2023-11-07,86.4489
119092,2023-11-08,86.1915
119092,2023-11-09,84.9882
119092,2023-11-10,85.3485
119092,2023-11-13,86.0819
119092,2023-11-14,85.564
119092,2023-11-15,85.8388
119092,2023-11-16,85.5525
119092,2023-11-17,85.4207
119092,2023-11-20,83.3212
119092,2023-11-21,83.1614
119092,2023-11-22,83.9925
119092,2023-11-23,83.4874
119092,2023-11-24,83.5562
119092,2023-11-27,82.9497
119092,2023-11-28,83.2735
119092,2023-11-29,83.1182
119092,2023-11-30,82.3625
119092,2023-12-01,83.4847
119092,2023-12-04,84.2853
119092,2023-12-05,83.8007
119092,2023-12-06,84.243
119092,2023-12-07,84.721
119092,2023-12-08,85.2906
119092,2023-12-11,83.8711
119092,2023-12-12,84.7405
119092,2023-12-13,84.2832
119092,2023-12-14,84.0069
119092,2023-12-15,86.2481
119092,2023-12-18,86.5343
119092,2023-12-19,86.226
119092,2023-12-20,84.3503
119092,2023-12-21,85.5479
119092,2023-12-22,84.4228
119092,2023-12-25,83.601
119092,2023-12-26,83.349
119092,2023-12-27,84.5546
119092,2023-12-28,85.2338
119092,2023-12-29,85.1248
119092,2024-01-01,85.4128
119092,2024-01-02,84.9256
119092,2024-01-03,85.0697
119092,2024-01-04,85.1576
119092,2024-01-05,86.0081
119092,2024-01-08,86.8658
119092,2024-01-09,87.3209
119092,2024-01-10,87.0307
119092,2024-01-11,87.7024
119092,2024-01-12,87.6481
119092,2024-01-15,86.7261
119092,2024-01-16,86.4024
119092,2024-01-17,86.5013
119092,2024-01-18,87.3146
119092,2024-01-19,87.1806
119092,2024-01-22,86.1525
119092,2024-01-23,86.2273
119092,2024-01-24,86.351
119092,2024-01-25,86.5373
119092,2024-01-26,87.3593
119092,2024-01-29,88.2757
119092,2024-01-30,87.7776
119092,2024-01-31,87.2631
119092,2024-02-01,86.3816
119092,2024-02-02,87.0111
119092,2024-02-05,88.2979
119092,2024-02-06,88.0462
119092,2024-02-07,87.86
119092,2024-02-08,89.1751
119092,2024-02-09,89.6527
119092,2024-02-12,90.0706
119092,2024-02-13,89.025
119092,2024-02-14,89.6559
119092,2024-02-15,88.8498
119092,2024-02-16,87.8689
119092,2024-02-19,87.5906
119092,2024-02-20,87.1037
119092,2024-02-21,86.9368
119092,2024-02-22,85.7102
119092,2024-02-23,86.5577
119092,2024-02-26,87.5598
119092,2024-02-27,85.8809
119092,2024-02-28,86.747
119092,2024-02-29,86.0699
119092,2024-03-01,86.8334
119092,2024-03-04,86.8
119092,2024-03-05,86.851
119092,2024-03-06,86.7163
119092,2024-03-07,87.7934
119092,2024-03-08,86.7315
119092,2024-03-11,87.2847
119092,2024-03-12,88.2722
119092,2024-03-13,88.931
119092,2024-03-14,91.025
119092,2024-03-15,90.5709
119092,2024-03-18,91.4651
119092,2024-03-19,91.3955
119092,2024-03-20,92.5502
119092,2024-03-21,92.5708
119092,2024-03-22,92.2395
119092,2024-03-25,93.4719
119092,2024-03-26,93.0405
119092,2024-03-27,91.754
119092,2024-03-28,91.3073
119092,2024-03-29,91.8999
119092,2024-04-01,93.2068
119092,2024-04-02,93.3383
119092,2024-04-03,94.5967
119092,2024-04-04,93.3403
119092,2024-04-05,92.9545
119092,2024-04-08,92.7142
119092,2024-04-09,92.6358
119092,2024-04-10,92.7415
119092,2024-04-11,93.41
119092,2024-04-12,93.0226
119092,2024-04-15,93.1798
119092,2024-04-16,93.1657
119092,2024-04-17,92.3311
119092,2024-04-18,92.2538
119092,2024-04-19,92.149
119092,2024-04-22,92.0245
119092,2024-04-23,92.0813
119092,2024-04-24,92.1786
119092,2024-04-25,91.8078
119092,2024-04-26,93.0038
119092,2024-04-29,91.944
119092,2024-04-30,91.3087
119092,2024-05-01,93.8745
119092,2024-05-02,92.9282
119092,2024-05-03,91.6981
119092,2024-05-06,92.3991
119092,2024-05-07,90.5076
119092,2024-05-08,90.3218
119092,2024-05-09,92.287
119092,2024-05-10,90.8889
119092,2024-05-13,89.1148
119092,2024-05-14,87.8055
119092,2024-05-15,88.6207
119092,2024-05-16,89.6441
119092,2024-05-17,89.2115
119092,2024-05-20,89.8477
119092,2024-05-21,91.1238
119092,2024-05-22,92.7798
119092,2024-05-23,92.5791
119092,2024-05-24,90.4762
119092,2024-05-27,89.7606
119092,2024-05-28,89.4045
119092,2024-05-29,89.1998
119092,2024-05-30,89.059
119092,2024-05-31,90.0822
119092,2024-06-03,91.2572
119092,2024-06-04,91.1279
119092,2024-06-05,92.1563
119092,2024-06-06,92.5136
119092,2024-06-07,92.601
119092,2024-06-10,93.4682
119092,2024-06-11,93.5638
119092,2024-06-12,95.5173
119092,2024-06-13,94.172
119092,2024-06-14,93.7151
119092,2024-06-17,93.6246
119092,2024-06-18,94.0642
119092,2024-06-19,95.2851
119092,2024-06-20,95.2904
119092,2024-06-21,93.9637
119092,2024-06-24,94.7836
119092,2024-06-25,95.5276
119092,2024-06-26,93.7012
119092,2024-06-27,93.7258
119092,2024-06-28,92.2635
119092,2024-07-01,91.678
119092,2024-07-02,90.8778
119092,2024-07-03,91.6405
119092,2024-07-04,91.7751
119092,2024-07-05,90.6228
119092,2024-07-08,91.4475
119092,2024-07-09,90.1637
119092,2024-07-10,90.4884
119092,2024-07-11,89.779
119092,2024-07-12,89.4776
119092,2024-07-15,89.9557
119092,2024-07-16,90.4517
119092,2024-07-17,91.6882
119092,2024-07-18,91.6403
119092,2024-07-19,91.9486
119092,2024-07-22,91.5737
119092,2024-07-23,91.7678
119092,2024-07-24,92.1987
119092,2024-07-25,92.1357
119092,2024-07-26,90.5014
119092,2024-07-29,90.8286
119092,2024-07-30,91.1869
119092,2024-07-31,90.5941
119092,2024-08-01,89.4577
119092,2024-08-02,90.8048
119092,2024-08-05,91.2783
119092,2024-08-06,91.0966
119092,2024-08-07,90.0881
119092,2024-08-08,89.3748
119092,2024-08-09,90.5658
119092,2024-08-12,90.7176
119092,2024-08-13,90.2453
119092,2024-08-14,90.7324
119092,2024-08-15,90.0207
119092,2024-08-16,91.3988
119092,2024-08-19,92.6626
119092,2024-08-20,92.2581
119092,2024-08-21,91.7058
119092,2024-08-22,89.3323
119092,2024-08-23,88.0356
119092,2024-08-26,86.8828
119092,2024-08-27,87.0263
119092,2024-08-28,86.7685
119092,2024-08-29,85.6272
119092,2024-08-30,85.4121
119092,2024-09-02,85.8694
119092,2024-09-03,86.3484
119092,2024-09-04,84.7339
119092,2024-09-05,84.6507
119092,2024-09-06,83.5051
119092,2024-09-09,84.2831
119092,2024-09-10,84.9693
119092,2024-09-11,84.2317
119092,2024-09-12,83.6118
119092,2024-09-13,83.2512
119092,2024-09-16,81.4007
119092,2024-09-17,81.6986
119092,2024-09-18,81.5002
119092,2024-09-19,82.3153
119092,2024-09-20,81.4358
119092,2024-09-23,80.9561
119092,2024-09-24,79.7607
119092,2024-09-25,78.9836
119092,2024-09-26,78.0738
119092,2024-09-27,78.8748
119092,2024-09-30,78.3477
119092,2024-10-01,78.4685
119092,2024-10-02,78.1933
119092,2024-10-03,77.2241
119092,2024-10-04,77.1173
119092,2024-10-07,77.6024
119092,2024-10-08,76.6884
119092,2024-10-09,77.332
119092,2024-10-10,76.698
119092,2024-10-11,76.3506
119092,2024-10-14,76.7787
119092,2024-10-15,76.2924
119092,2024-10-16,76.3439
119092,2024-10-17,76.1266
119092,2024-10-18,76.2479
119092,2024-10-21,74.4555
119092,2024-10-22,73.1155
119092,2024-10-23,73.5878
119092,2024-10-24,74.3732
119092,2024-10-25,73.7183
119092,2024-10-28,73.5605
119092,2024-10-29,73.7994
119092,2024-10-30,74.3331
119092,2024-10-31,72.8482
119092,2024-11-01,72.2246
119092,2024-11-04,72.006
119092,2024-11-05,72.534
119092,2024-11-06,74.3679
119092,2024-11-07,74.2207
119092,2024-11-08,73.1987
119092,2024-11-11,73.5151
119092,2024-11-12,74.5083
119092,2024-11-13,74.6111
119092,2024-11-14,73.957
119092,2024-11-15,74.6877
119092,2024-11-18,75.2057
119092,2024-11-19,74.4566
119092,2024-11-20,74.7629
119092,2024-11-21,75.5309
119092,2024-11-22,76.4463
119092,2024-11-25,76.4184
119092,2024-11-26,76.1677
119092,2024-11-27,77.1254
119092,2024-11-28,76.2152
119092,2024-11-29,76.5723
119092,2024-12-02,75.5462
119092,2024-12-03,76.3737
119092,2024-12-04,76.1995
119092,2024-12-05,77.1891
119092,2024-12-06,77.5915
119092,2024-12-09,76.6657
119092,2024-12-10,77.7809
119092,2024-12-11,79.0108
119092,2024-12-12,79.7316
119092,2024-12-13,79.1483
119092,2024-12-16,78.9298
119092,2024-12-17,79.0683
119092,2024-12-18,78.5356
119092,2024-12-19,79.8883
119092,2024-12-20,80.0275
119092,2024-12-23,77.8881
119092,2024-12-24,78.1758
119092,2024-12-25,77.9271
119092,2024-12-26,77.8921
119092,2024-12-27,77.6283
119092,2024-12-30,78.2781
119092,2024-12-31,79.178
119551,2020-01-01,99.1315
119551,2020-01-02,99.1892
119551,2020-01-03,99.2099
119551,2020-01-06,100.317
119551,2020-01-07,100.8233
119551,2020-01-08,100.8283
119551,2020-01-09,101.6831
119551,2020-01-10,103.1272
119551,2020-01-13,103.7334
119551,2020-01-14,103.7753
119551,2020-01-15,102.445
119551,2020-01-16,101.3846
119551,2020-01-17,101.1056
119551,2020-01-20,100.5197
119551,2020-01-21,100.3619
119551,2020-01-22,100.4488
119551,2020-01-23,101.011
119551,2020-01-24,100.9701
119551,2020-01-27,101.4916
119551,2020-01-28,101.5875
119551,2020-01-29,99.6112
119551,2020-01-30,98.7054
119551,2020-01-31,98.5928
119551,2020-02-03,97.4297
119551,2020-02-04,98.0434
119551,2020-02-05,99.5736
119551,2020-02-06,100.8171
119551,2020-02-07,100.6321
119551,2020-02-10,102.1625
119551,2020-02-11,102.345
119551,2020-02-12,102.0307
119551,2020-02-13,101.4354
119551,2020-02-14,101.1591
119551,2020-02-17,100.7967
119551,2020-02-18,100.9988
119551,2020-02-19,101.1912
119551,2020-02-20,101.2247
119551,2020-02-21,101.6973
119551,2020-02-24,102.9387
119551,2020-02-25,103.947
119551,2020-02-26,102.4347
119551,2020-02-27,99.8493
119551,2020-02-28,100.8122
119551,2020-03-02,99.4645
119551,2020-03-03,99.2707
119551,2020-03-04,98.1389
119551,2020-03-05,96.3999
119551,2020-03-06,96.9508
119551,2020-03-09,97.7159
119551,2020-03-10,97.1819
119551,2020-03-11,94.693
119551,2020-03-12,94.2042
119551,2020-03-13,94.6015
119551,2020-03-16,93.2308
119551,2020-03-17,93.4298
119551,2020-03-18,93.4435
119551,2020-03-19,94.0128
119551,2020-03-20,94.1535
119551,2020-03-23,93.2655
119551,2020-03-24,94.4095
119551,2020-03-25,94.2881
119551,2020-03-26,94.2907
119551,2020-03-27,93.439
119551,2020-03-30,93.0528
119551,2020-03-31,92.2574
119551,2020-04-01,92.1255
119551,2020-04-02,93.7301
119551,2020-04-03,92.4723
119551,2020-04-06,91.008
119551,2020-04-07,92.3741
119551,2020-04-08,92.2085
119551,2020-04-09,91.6192
119551,2020-04-10,92.5995
119551,2020-04-13,92.0664
119551,2020-04-14,93.7752
119551,2020-04-15,94.4391
119551,2020-04-16,94.0066
119551,2020-04-17,96.0628
119551,2020-04-20,95.5098
119551,2020-04-21,96.2472
119551,2020-04-22,96.5641
119551,2020-04-23,97.8501
119551,2020-04-24,99.4074
119551,2020-04-27,99.4691
119551,2020-04-28,98.7495
119551,2020-04-29,99.2333
119551,2020-04-30,98.5906
119551,2020-05-01,100.6052
119551,2020-05-04,100.7727
119551,2020-05-05,100.4348
119551,2020-05-06,100.6504
119551,2020-05-07,99.3247
119551,2020-05-08,98.3895
119551,2020-05-11,99.6001
119551,2020-05-12,98.9757
119551,2020-05-13,97.9692
119551,2020-05-14,98.5243
119551,2020-05-15,99.7221
119551,2020-05-18,100.469
119551,2020-05-19,101.4998
119551,2020-05-20,100.7621
119551,2020-05-21,99.3597
119551,2020-05-22,100.8812
119551,2020-05-25,100.586
119551,2020-05-26,100.3638
119551,2020-05-27,101.727
