transaction_id,amfi_code,date,transaction_type,amount,kyc_status,state
909,120503,2020-02-07,Sip,78019.98,verified,Tamil Nadu
910,120841,2020-02-07,Sip,56426.77,verified,Delhi
911,118632,2020-02-07,Lumpsum,99351.61,verified,Maharashtra
912,120503,2020-02-07,Redemption,45843.48,pending,Tamil Nadu
913,119092,2020-02-08,Redemption,71537.3,verified,Tamil Nadu
914,120841,2020-02-08,Sip,79362.82,pending,Karnataka
915,119551,2020-02-08,Redemption,49662.99,verified,Delhi
916,120503,2020-02-08,Sip,85769.89,verified,West Bengal
917,120503,2020-02-08,Redemption,54842.38,pending,Tamil Nadu
918,120841,2020-02-08,Lumpsum,41459.25,pending,Karnataka
919,118632,2020-02-08,Sip,11228.46,verified,West Bengal
920,120503,2020-02-08,Lumpsum,39644.65,pending,Karnataka
921,119092,2020-02-08,Sip,73526.68,verified,Karnataka
922,120841,2020-02-08,Sip,92168.0,pending,Delhi
923,119092,2020-02-08,Lumpsum,25542.1,verified,Maharashtra
924,120841,2020-02-08,Lumpsum,35845.93,pending,Delhi
925,119092,2020-02-08,Sip,15819.12,verified,West Bengal
926,118632,2020-02-08,Sip,69226.93,pending,Delhi
927,120841,2020-02-08,Sip,96038.75,verified,Maharashtra
928,119551,2020-02-08,Lumpsum,64274.75,pending,Delhi
929,118632,2020-02-08,Redemption,61899.11,verified,Delhi
930,119092,2020-02-08,Lumpsum,55572.25,verified,Delhi
931,120841,2020-02-08,Sip,9301.35,verified,Tamil Nadu
932,118632,2020-02-08,Redemption,73085.63,pending,Tamil Nadu
933,119092,2020-02-08,Redemption,60403.93,pending,Delhi
934,125497,2020-02-08,Redemption,66316.94,pending,Maharashtra
935,125497,2020-02-08,Lumpsum,89931.7,pending,Maharashtra
936,120503,2020-02-08,Sip,78504.1,pending,Maharashtra
937,119551,2020-02-09,Lumpsum,78201.07,verified,Maharashtra
938,125497,2020-02-09,Sip,92754.79,pending,Karnataka
939,119092,2020-02-09,Sip,98998.53,verified,Delhi
940,118632,2020-02-09,Lumpsum,58337.63,verified,Delhi
941,120841,2020-02-09,Sip,11333.72,verified,Karnataka
942,118632,2020-02-09,Lumpsum,46183.43,verified,Maharashtra
943,120503,2020-02-09,Sip,78866.31,verified,West Bengal
944,118632,2020-02-09,Redemption,3258.67,pending,West Bengal
945,125497,2020-02-09,Lumpsum,6160.3,verified,Karnataka
946,118632,2020-02-09,Redemption,7182.2,pending,West Bengal
947,125497,2020-02-09,Redemption,73238.06,verified,Tamil Nadu
948,125497,2020-02-09,Lumpsum,50366.08,verified,Delhi
949,119551,2020-02-09,Sip,37205.35,pending,West Bengal
950,120503,2020-02-09,Lumpsum,11008.9,pending,Tamil Nadu
951,119092,2020-02-09,Sip,73357.9,verified,Delhi
952,125497,2020-02-09,Redemption,32441.47,verified,Tamil Nadu
953,120841,2020-02-09,Redemption,26899.74,verified,Delhi
954,120503,2020-02-09,Lumpsum,65405.76,pending,Delhi
955,119092,2020-02-09,Sip,56121.58,pending,West Bengal
956,120841,2020-02-09,Redemption,36559.86,verified,Karnataka
957,118632,2020-02-09,Redemption,64328.0,pending,West Bengal
958,120503,2020-02-09,Redemption,27486.54,pending,Maharashtra
959,120841,2020-02-09,Redemption,79585.61,pending,Tamil Nadu
960,120503,2020-02-09,Redemption,23317.24,pending,Maharashtra
961,120503,2020-02-10,Lumpsum,16304.35,pending,Delhi
962,118632,2020-02-10,Sip,78352.72,pending,West Bengal
963,118632,2020-02-10,Sip,70935.26,pending,Maharashtra
964,120503,2020-02-10,Sip,18672.58,verified,Maharashtra
965,120841,2020-02-10,Redemption,12066.45,pending,Maharashtra
966,119551,2020-02-10,Sip,83920.71,pending,Delhi
967,125497,2020-02-10,Redemption,77771.55,verified,Delhi
968,118632,2020-02-10,Redemption,33062.11,pending,Delhi
969,119551,2020-02-10,Redemption,65990.64,pending,Maharashtra
970,118632,2020-02-10,Lumpsum,12853.94,pending,Tamil Nadu
971,120503,2020-02-10,Lumpsum,50951.24,pending,West Bengal
972,119551,2020-02-10,Redemption,2363.66,verified,West Bengal
973,120841,2020-02-10,Redemption,39464.39,pending,Delhi
974,120841,2020-02-10,Sip,7946.86,verified,Maharashtra
975,119092,2020-02-10,Sip,47777.14,pending,Tamil Nadu
976,125497,2020-02-10,Sip,42457.32,pending,Karnataka
977,125497,2020-02-10,Redemption,44716.31,pending,Delhi
978,118632,2020-02-10,Sip,5010.46,pending,Karnataka
979,125497,2020-02-10,Sip,36480.83,verified,West Bengal
980,119092,2020-02-10,Lumpsum,75770.14,verified,West Bengal
981,120841,2020-02-10,Lumpsum,37206.98,verified,Tamil Nadu
982,119551,2020-02-10,Sip,71659.61,verified,Tamil Nadu
983,119551,2020-02-10,Lumpsum,37263.13,verified,Karnataka
984,120841,2020-02-10,Sip,42612.32,pending,West Bengal
985,120503,2020-02-11,Sip,56607.27,verified,Tamil Nadu
986,120841,2020-02-11,Redemption,95092.85,verified,Tamil Nadu
987,119551,2020-02-11,Lumpsum,11331.61,pending,West Bengal
988,118632,2020-02-11,Redemption,3774.92,verified,West Bengal
989,119092,2020-02-11,Lumpsum,60991.74,pending,Maharashtra
990,120841,2020-02-11,Sip,94935.16,verified,Tamil Nadu
991,120503,2020-02-11,Lumpsum,98977.45,pending,Karnataka
992,118632,2020-02-11,Sip,48674.34,verified,Delhi
993,120841,2020-02-11,Redemption,47074.12,pending,Delhi
994,118632,2020-02-11,Redemption,64673.9,verified,West Bengal
995,120841,2020-02-11,Redemption,55785.66,verified,Karnataka
996,118632,2020-02-11,Sip,63591.76,pending,Maharashtra
997,125497,2020-02-11,Redemption,87462.94,pending,Tamil Nadu
998,118632,2020-02-11,Redemption,74757.46,pending,Maharashtra
999,125497,2020-02-11,Sip,49939.3,verified,Karnataka
1000,119551,2020-02-11,Lumpsum,46455.51,pending,Maharashtra
1001,125497,2020-02-11,Sip,64140.37,verified,West Bengal
1002,118632,2020-02-11,Lumpsum,45842.78,pending,Delhi
1003,119092,2020-02-11,Lumpsum,46049.05,verified,West Bengal
1004,119092,2020-02-11,Lumpsum,2122.44,pending,Tamil Nadu
1005,119551,2020-02-11,Lumpsum,17819.38,pending,West Bengal
1006,118632,2020-02-11,Sip,49107.11,verified,Karnataka
1007,125497,2020-02-11,Redemption,82354.02,pending,Karnataka
1008,119092,2020-02-11,Redemption,28233.34,pending,Tamil Nadu
1009,120841,2020-02-12,Sip,52503.02,pending,Tamil Nadu
1010,120503,2020-02-12,Redemption,34823.73,verified,Delhi
1011,118632,2020-02-12,Sip,10928.0,verified,Maharashtra
1012,120841,2020-02-12,Lumpsum,95850.7,pending,Delhi
1013,120841,2020-02-12,Redemption,85540.05,pending,West Bengal
1014,118632,2020-02-12,Sip,8310.0,verified,Maharashtra
1015,120503,2020-02-12,Redemption,72118.83,verified,Tamil Nadu
1016,119092,2020-02-12,Sip,35084.2,pending,Karnataka
1017,120503,2020-02-12,Sip,99487.56,verified,West Bengal
1018,119551,2020-02-12,Lumpsum,30588.65,pending,Delhi
1019,125497,2020-02-12,Sip,24254.48,pending,Tamil Nadu
1020,125497,2020-02-12,Lumpsum,57005.11,verified,Maharashtra
1021,120841,2020-02-12,Sip,83595.05,verified,Maharashtra
1022,119092,2020-02-12,Sip,19655.63,verified,Karnataka
1023,120503,2020-02-12,Lumpsum,71085.58,verified,Tamil Nadu
1024,120841,2020-02-12,Lumpsum,6609.96,verified,Tamil Nadu
1025,118632,2020-02-12,Sip,91934.01,verified,West Bengal
1026,120841,2020-02-12,Sip,8566.95,verified,West Bengal
1027,118632,2020-02-12,Lumpsum,91466.02,verified,Maharashtra
1028,118632,2020-02-12,Lumpsum,49335.32,pending,Delhi
1029,119551,2020-02-12,Redemption,45085.07,pending,Maharashtra
1030,119551,2020-02-12,Lumpsum,97344.05,verified,West Bengal
1031,118632,2020-02-12,Redemption,99043.23,pending,West Bengal
1032,119092,2020-02-12,Redemption,65192.72,pending,West Bengal
1033,119551,2020-02-13,Sip,13148.37,pending,Maharashtra
1034,119551,2020-02-13,Lumpsum,50863.92,pending,Tamil Nadu
1035,125497,2020-02-13,Lumpsum,53151.73,pending,Delhi
1036,120841,2020-02-13,Lumpsum,51687.42,verified,Delhi
1037,125497,2020-02-13,Redemption,57164.44,verified,West Bengal
1038,119092,2020-02-13,Sip,2363.11,verified,Karnataka
1039,119551,2020-02-13,Lumpsum,71267.11,verified,Maharashtra
1040,119551,2020-02-13,Sip,71383.23,verified,Tamil Nadu
1041,120503,2020-02-13,Sip,11989.24,verified,West Bengal
1042,119092,2020-02-13,Lumpsum,57238.82,pending,Karnataka
1043,120841,2020-02-13,Sip,57051.94,verified,West Bengal
1044,120841,2020-02-13,Sip,68403.82,pending,Karnataka
1045,120841,2020-02-13,Redemption,8997.07,verified,Delhi
1046,119092,2020-02-13,Sip,62837.08,pending,Karnataka
1047,120503,2020-02-13,Redemption,28434.82,pending,Delhi
1048,120503,2020-02-13,Lumpsum,50946.8,verified,Delhi
1049,125497,2020-02-13,Redemption,77445.69,verified,Maharashtra
1050,119092,2020-02-13,Sip,70711.77,verified,Karnataka
1051,119092,2020-02-13,Lumpsum,12330.85,verified,Tamil Nadu
1052,120503,2020-02-13,Redemption,59322.89,pending,Tamil Nadu
1053,118632,2020-02-13,Sip,96927.09,verified,Karnataka
1054,118632,2020-02-13,Sip,16098.56,verified,Maharashtra
1055,125497,2020-02-13,Lumpsum,85364.26,pending,Tamil Nadu
1056,118632,2020-02-13,Redemption,70403.53,pending,West Bengal
1057,118632,2020-02-14,Sip,77513.33,verified,Tamil Nadu
1058,118632,2020-02-14,Redemption,28554.85,verified,Maharashtra
1059,119551,2020-02-14,Redemption,29144.95,pending,Delhi
1060,125497,2020-02-14,Lumpsum,90648.94,verified,Delhi
1061,120503,2020-02-14,Redemption,36303.29,pending,Delhi
1062,118632,2020-02-14,Lumpsum,6770.03,pending,Maharashtra
1063,120841,2020-02-14,Redemption,60259.37,verified,Delhi
1064,119551,2020-02-14,Lumpsum,12919.36,pending,Delhi
1065,118632,2020-02-14,Lumpsum,79761.33,verified,Maharashtra
1066,119551,2020-02-14,Redemption,64353.77,verified,West Bengal
1067,125497,2020-02-14,Lumpsum,87535.29,verified,Tamil Nadu
1068,120841,2020-02-14,Lumpsum,78591.31,pending,Maharashtra
1069,120841,2020-02-14,Redemption,11655.31,verified,Maharashtra
1070,120841,2020-02-14,Sip,38416.53,verified,Karnataka
1071,118632,2020-02-14,Sip,77568.74,pending,Delhi
1072,119551,2020-02-14,Sip,42025.48,verified,West Bengal
1073,120841,2020-02-14,Sip,97250.37,verified,Karnataka
1074,119092,2020-02-14,Lumpsum,73706.17,verified,West Bengal
1075,119092,2020-02-14,Redemption,2042.24,pending,Delhi
1076,119551,2020-02-14,Sip,88058.58,pending,Delhi
1077,118632,2020-02-14,Lumpsum,10530.08,verified,Delhi
1078,118632,2020-02-14,Lumpsum,14482.11,verified,Tamil Nadu
1079,125497,2020-02-14,Lumpsum,73581.99,verified,West Bengal
1080,125497,2020-02-14,Sip,86564.37,pending,West Bengal
1081,120841,2020-02-15,Sip,53866.79,verified,Karnataka
1082,120503,2020-02-15,Sip,29260.45,verified,Maharashtra
1083,125497,2020-02-15,Redemption,35455.9,verified,Delhi
1084,118632,2020-02-15,Redemption,34617.49,pending,Delhi
1085,120503,2020-02-15,Redemption,33004.47,pending,Karnataka
1086,125497,2020-02-15,Sip,24669.51,pending,West Bengal
1087,119551,2020-02-15,Lumpsum,61082.28,pending,Tamil Nadu
1088,119092,2020-02-15,Lumpsum,90090.33,pending,West Bengal
1089,125497,2020-02-15,Sip,31054.7,verified,Tamil Nadu
1090,125497,2020-02-15,Redemption,19076.08,verified,Tamil Nadu
1091,119551,2020-02-15,Redemption,83938.48,verified,West Bengal
1092,118632,2020-02-15,Sip,74307.44,verified,Delhi
1093,120841,2020-02-15,Sip,93118.28,pending,Tamil Nadu
1094,119551,2020-02-15,Redemption,16969.21,pending,Karnataka
1095,120841,2020-02-15,Redemption,14853.01,verified,Karnataka
1096,125497,2020-02-15,Sip,54372.22,pending,Tamil Nadu
1097,118632,2020-02-15,Sip,61636.15,verified,Delhi
1098,120503,2020-02-15,Sip,48277.26,pending,Tamil Nadu
1099,125497,2020-02-15,Redemption,60097.18,verified,Karnataka
1100,119551,2020-02-15,Lumpsum,18447.79,verified,Karnataka
1101,120503,2020-02-15,Sip,48221.57,verified,West Bengal
1102,119092,2020-02-15,Redemption,65980.21,pending,Delhi
1103,120503,2020-02-15,Sip,43554.29,verified,West Bengal
1104,119551,2020-02-15,Redemption,68105.01,verified,Maharashtra
1105,120503,2020-02-16,Redemption,45393.53,pending,Tamil Nadu
1106,119551,2020-02-16,Redemption,33693.16,verified,West Bengal
1107,125497,2020-02-16,Redemption,30708.7,pending,Delhi
1108,118632,2020-02-16,Redemption,41384.75,pending,Tamil Nadu
1109,119092,2020-02-16,Lumpsum,2797.42,pending,Tamil Nadu
1110,118632,2020-02-16,Lumpsum,67018.25,verified,Tamil Nadu
1111,118632,2020-02-16,Redemption,84588.01,pending,Tamil Nadu
1112,118632,2020-02-16,Lumpsum,35785.4,pending,Tamil Nadu
1113,119551,2020-02-16,Sip,5080.3,pending,Delhi
1114,119551,2020-02-16,Redemption,98684.17,verified,Maharashtra
1115,119092,2020-02-16,Sip,26737.98,pending,Karnataka
1116,119551,2020-02-16,Redemption,13098.8,verified,Maharashtra
1117,120841,2020-02-16,Sip,37290.37,pending,Karnataka
1118,119551,2020-02-16,Redemption,73986.43,pending,West Bengal
1119,119551,2020-02-16,Lumpsum,29744.7,verified,Tamil Nadu
1120,119551,2020-02-16,Lumpsum,57682.97,verified,West Bengal
1121,125497,2020-02-16,Sip,41848.22,verified,West Bengal
1122,119092,2020-02-16,Sip,12217.52,pending,Karnataka
1123,120841,2020-02-16,Lumpsum,33363.56,pending,Delhi
1124,119551,2020-02-16,Redemption,72624.62,verified,Tamil Nadu
1125,119092,2020-02-16,Sip,61394.39,verified,West Bengal
1126,120503,2020-02-16,Lumpsum,12417.95,verified,Maharashtra
1127,125497,2020-02-16,Sip,16750.58,verified,Tamil Nadu
1128,119551,2020-02-16,Redemption,64252.97,verified,Delhi
1129,120841,2020-02-17,Sip,81434.83,pending,Tamil Nadu
1130,125497,2020-02-17,Sip,35272.71,pending,West Bengal
1131,120841,2020-02-17,Sip,59733.42,verified,Maharashtra
1132,125497,2020-02-17,Redemption,17479.04,verified,West Bengal
1133,120503,2020-02-17,Sip,31481.95,pending,Delhi
1134,119092,2020-02-17,Lumpsum,2516.89,verified,Karnataka
1135,125497,2020-02-17,Redemption,76943.46,verified,Maharashtra
1136,118632,2020-02-17,Lumpsum,40400.48,verified,Delhi
1137,120503,2020-02-17,Redemption,81704.49,verified,Delhi
1138,118632,2020-02-17,Sip,70983.11,pending,West Bengal
1139,120503,2020-02-17,Sip,82960.05,verified,West Bengal
1140,118632,2020-02-17,Redemption,28923.04,pending,West Bengal
1141,118632,2020-02-17,Sip,18918.32,pending,Karnataka
1142,120841,2020-02-17,Sip,97204.62,pending,Tamil Nadu
1143,125497,2020-02-17,Sip,71874.11,pending,Tamil Nadu
1144,125497,2020-02-17,Redemption,83487.21,verified,West Bengal
1145,120503,2020-02-17,Sip,1806.77,pending,West Bengal
1146,119092,2020-02-17,Sip,35768.93,verified,Karnataka
1147,120841,2020-02-17,Redemption,74410.26,verified,Tamil Nadu
1148,125497,2020-02-17,Lumpsum,8259.29,pending,Karnataka
1149,125497,2020-02-17,Sip,56950.32,verified,Delhi
1150,120841,2020-02-17,Redemption,43192.74,verified,Tamil Nadu
1151,119551,2020-02-17,Lumpsum,2252.84,pending,West Bengal
1152,120841,2020-02-17,Lumpsum,23979.57,pending,Maharashtra
1153,125497,2020-02-18,Redemption,28836.8,pending,Delhi
1154,119092,2020-02-18,Redemption,11630.06,verified,Maharashtra
1155,119551,2020-02-18,Lumpsum,63337.92,verified,Karnataka
1156,118632,2020-02-18,Sip,24618.59,pending,Karnataka
1157,120841,2020-02-18,Redemption,28123.14,pending,Karnataka
1158,118632,2020-02-18,Redemption,89874.74,verified,West Bengal
1159,119551,2020-02-18,Sip,46978.75,verified,Karnataka
1160,119551,2020-02-18,Redemption,39516.75,pending,Maharashtra
1161,119551,2020-02-18,Redemption,72525.17,verified,Delhi
1162,120503,2020-02-18,Sip,91006.57,verified,West Bengal
1163,120841,2020-02-18,Sip,2991.12,pending,Delhi
1164,119092,2020-02-18,Redemption,45099.77,pending,Karnataka
1165,119092,2020-02-18,Redemption,61272.74,verified,Tamil Nadu
1166,118632,2020-02-18,Redemption,32197.03,verified,West Bengal
1167,118632,2020-02-18,Redemption,77354.57,verified,Karnataka
1168,118632,2020-02-18,Redemption,97161.97,verified,West Bengal
1169,120841,2020-02-18,Sip,94371.02,pending,Tamil Nadu
1170,125497,2020-02-18,Sip,26965.26,verified,Maharashtra
1171,118632,2020-02-18,Sip,23020.66,pending,Maharashtra
1172,119551,2020-02-18,Redemption,95770.31,verified,Maharashtra
1173,118632,2020-02-18,Sip,46133.53,pending,Tamil Nadu
1174,119551,2020-02-18,Sip,21225.62,verified,Delhi
1175,120503,2020-02-18,Lumpsum,70846.2,verified,Tamil Nadu
1176,125497,2020-02-18,Redemption,28799.82,pending,Tamil Nadu
1177,125497,2020-02-19,Lumpsum,27091.07,verified,Karnataka
1178,120841,2020-02-19,Lumpsum,87985.28,pending,Maharashtra
1179,120841,2020-02-19,Redemption,16666.68,pending,West Bengal
1180,119092,2020-02-19,Lumpsum,6907.1,pending,Delhi
1181,120503,2020-02-19,Sip,27284.05,verified,West Bengal
1182,120841,2020-02-19,Lumpsum,60891.07,verified,Karnataka
1183,119551,2020-02-19,Sip,12747.24,verified,Karnataka
1184,120503,2020-02-19,Sip,47423.67,pending,Delhi
1185,125497,2020-02-19,Redemption,62920.04,verified,West Bengal
1186,119551,2020-02-19,Redemption,84949.33,verified,Delhi
1187,120503,2020-02-19,Lumpsum,23372.02,pending,Delhi
1188,125497,2020-02-19,Sip,81825.96,pending,Maharashtra
1189,120841,2020-02-19,Redemption,23873.17,pending,West Bengal
1190,119551,2020-02-19,Sip,67838.27,pending,Maharashtra
1191,119551,2020-02-19,Sip,43352.02,verified,Maharashtra
1192,125497,2020-02-19,Lumpsum,11910.78,pending,Maharashtra
1193,119551,2020-02-19,Lumpsum,71569.21,pending,Tamil Nadu
1194,120841,2020-02-19,Sip,22167.38,verified,Karnataka
1195,120841,2020-02-19,Lumpsum,18074.03,verified,Karnataka
1196,120841,2020-02-19,Lumpsum,36153.13,pending,Tamil Nadu
1197,125497,2020-02-19,Lumpsum,65502.38,verified,Delhi
1198,118632,2020-02-19,Sip,23782.65,verified,West Bengal
1199,118632,2020-02-19,Lumpsum,18774.32,pending,West Bengal
1200,119551,2020-02-19,Redemption,1490.39,verified,West Bengal
1201,120841,2020-02-20,Sip,47428.49,pending,Maharashtra
1202,119551,2020-02-20,Lumpsum,43150.23,verified,West Bengal
1203,125497,2020-02-20,Redemption,23769.84,verified,West Bengal
1204,119551,2020-02-20,Sip,5838.39,verified,West Bengal
1205,119092,2020-02-20,Sip,43210.96,verified,Karnataka
1206,118632,2020-02-20,Lumpsum,78926.41,pending,Tamil Nadu
1207,119551,2020-02-20,Lumpsum,71670.57,pending,Delhi
1208,119551,2020-02-20,Redemption,86149.09,verified,Tamil Nadu
1209,120503,2020-02-20,Redemption,1453.48,verified,West Bengal
1210,119551,2020-02-20,Redemption,96658.72,verified,Delhi
1211,119092,2020-02-20,Lumpsum,34470.52,pending,Delhi
1212,118632,2020-02-20,Redemption,99044.58,verified,Tamil Nadu
1213,120503,2020-02-20,Sip,25635.64,pending,Tamil Nadu
1214,125497,2020-02-20,Redemption,47417.87,verified,Tamil Nadu
1215,125497,2020-02-20,Sip,35715.8,pending,Tamil Nadu
1216,118632,2020-02-20,Redemption,35898.19,pending,Maharashtra
1217,125497,2020-02-20,Lumpsum,84307.07,verified,Karnataka
1218,119092,2020-02-20,Sip,74768.68,pending,Karnataka
1219,119551,2020-02-20,Sip,99219.07,verified,West Bengal
1220,118632,2020-02-20,Lumpsum,61544.71,pending,Maharashtra
1221,120503,2020-02-20,Redemption,46594.03,pending,Delhi
1222,119551,2020-02-20,Lumpsum,9462.35,verified,Tamil Nadu
1223,125497,2020-02-20,Lumpsum,99657.86,pending,West Bengal
1224,125497,2020-02-20,Lumpsum,55377.3,verified,Delhi
1225,120503,2020-02-21,Redemption,70197.51,pending,Karnataka
1226,119092,2020-02-21,Sip,40970.87,verified,Delhi
1227,120503,2020-02-21,Sip,54997.71,pending,Tamil Nadu
1228,118632,2020-02-21,Lumpsum,94286.48,pending,Tamil Nadu
1229,120503,2020-02-21,Sip,17058.73,verified,Karnataka
1230,125497,2020-02-21,Redemption,29591.07,pending,Tamil Nadu
1231,119092,2020-02-21,Redemption,15629.94,verified,Maharashtra
1232,119092,2020-02-21,Sip,79325.48,verified,West Bengal
1233,120841,2020-02-21,Lumpsum,6673.5,pending,Karnataka
1234,120503,2020-02-21,Lumpsum,8622.35,verified,Karnataka
1235,118632,2020-02-21,Sip,30200.16,verified,Delhi
1236,125497,2020-02-21,Lumpsum,51661.72,verified,Karnataka
1237,119551,2020-02-21,Lumpsum,40924.34,verified,West Bengal
1238,119092,2020-02-21,Redemption,4959.22,verified,Maharashtra
1239,120503,2020-02-21,Redemption,95770.41,verified,Delhi
1240,120841,2020-02-21,Sip,95310.52,pending,West Bengal
1241,118632,2020-02-21,Lumpsum,28295.95,verified,Karnataka
1242,118632,2020-02-21,Sip,73286.8,verified,Tamil Nadu
1243,125497,2020-02-21,Lumpsum,58068.25,pending,Tamil Nadu
1244,119092,2020-02-21,Lumpsum,24128.93,verified,West Bengal
1245,125497,2020-02-21,Redemption,26586.07,verified,Maharashtra
1246,120841,2020-02-21,Redemption,49369.74,verified,Tamil Nadu
1247,119551,2020-02-21,Lumpsum,42214.08,pending,West Bengal
1248,119551,2020-02-21,Lumpsum,29477.32,pending,Delhi
1249,119551,2020-02-22,Lumpsum,80847.4,verified,Karnataka
1250,118632,2020-02-22,Redemption,48405.56,verified,Maharashtra
1251,119092,2020-02-22,Lumpsum,65657.38,pending,Maharashtra
1252,125497,2020-02-22,Redemption,19332.71,verified,Delhi
1253,125497,2020-02-22,Redemption,53584.01,pending,Maharashtra
1254,120841,2020-02-22,Sip,32138.62,verified,West Bengal
1255,119551,2020-02-22,Redemption,52878.15,verified,Maharashtra
1256,119092,2020-02-22,Lumpsum,78192.17,pending,Maharashtra
1257,119092,2020-02-22,Redemption,77006.86,verified,Maharashtra
1258,120841,2020-02-22,Redemption,35744.96,pending,West Bengal
1259,120503,2020-02-22,Sip,69580.57,pending,Karnataka
1260,119092,2020-02-22,Redemption,94158.35,verified,Tamil Nadu
1261,119092,2020-02-22,Lumpsum,62754.1,verified,Maharashtra
1262,125497,2020-02-22,Redemption,15266.81,pending,Delhi
1263,120841,2020-02-22,Redemption,68131.01,pending,Delhi
1264,119092,2020-02-22,Sip,10937.99,verified,West Bengal
1265,119092,2020-02-22,Sip,87274.99,verified,Karnataka
1266,125497,2020-02-22,Lumpsum,51907.72,verified,Maharashtra
1267,119092,2020-02-22,Lumpsum,38821.5,verified,West Bengal
1268,125497,2020-02-22,Redemption,6172.16,pending,Tamil Nadu
1269,120503,2020-02-22,Lumpsum,38387.98,pending,Karnataka
1270,118632,2020-02-22,Lumpsum,90369.06,verified,Karnataka
1271,125497,2020-02-22,Sip,2587.81,pending,West Bengal
1272,125497,2020-02-22,Sip,47727.49,verified,Delhi
1273,119092,2020-02-23,Sip,93150.23,pending,Karnataka
1274,125497,2020-02-23,Redemption,39786.68,pending,Delhi
1275,120841,2020-02-23,Redemption,43103.48,verified,Karnataka
1276,119551,2020-02-23,Lumpsum,58066.73,verified,Karnataka
1277,119551,2020-02-23,Redemption,46562.26,verified,Karnataka
1278,120503,2020-02-23,Sip,17275.87,verified,Tamil Nadu
1279,125497,2020-02-23,Redemption,2346.28,pending,Delhi
1280,120841,2020-02-23,Sip,61176.26,pending,Tamil Nadu
1281,119092,2020-02-23,Redemption,92120.26,verified,Delhi
1282,119092,2020-02-23,Redemption,11083.23,pending,Tamil Nadu
1283,118632,2020-02-23,Sip,21489.8,pending,Tamil Nadu
1284,120503,2020-02-23,Sip,37337.83,verified,Tamil Nadu
1285,120841,2020-02-23,Sip,80969.85,verified,West Bengal
1286,120841,2020-02-23,Redemption,27291.4,verified,Tamil Nadu
1287,119092,2020-02-23,Redemption,88264.41,pending,Karnataka
1288,118632,2020-02-23,Redemption,5968.31,verified,Maharashtra
1289,119092,2020-02-23,Redemption,94125.18,verified,Tamil Nadu
1290,118632,2020-02-23,Redemption,56294.33,pending,Maharashtra
1291,119551,2020-02-23,Redemption,66048.38,pending,Maharashtra
1292,120841,2020-02-23,Lumpsum,37085.11,pending,Karnataka
1293,119551,2020-02-23,Lumpsum,78308.43,pending,Maharashtra
1294,119092,2020-02-23,Redemption,17073.34,verified,Maharashtra
1295,120503,2020-02-23,Lumpsum,5366.73,pending,Maharashtra
1296,125497,2020-02-23,Sip,39853.94,verified,Delhi
1297,120503,2020-02-24,Redemption,85442.72,verified,Tamil Nadu
1298,120503,2020-02-24,Sip,75615.22,pending,Tamil Nadu
1299,125497,2020-02-24,Redemption,51957.02,verified,Maharashtra
1300,120841,2020-02-24,Lumpsum,57427.71,verified,Karnataka
1301,119551,2020-02-24,Sip,13424.34,pending,Delhi
1302,119551,2020-02-24,Lumpsum,84147.81,pending,Karnataka
1303,120841,2020-02-24,Redemption,78802.49,pending,Karnataka
1304,125497,2020-02-24,Redemption,65818.8,verified,Maharashtra
1305,118632,2020-02-24,Lumpsum,46886.01,verified,West Bengal
1306,120503,2020-02-24,Lumpsum,96463.7,pending,Maharashtra
1307,119092,2020-02-24,Redemption,87963.68,pending,West Bengal
1308,119551,2020-02-24,Sip,64620.83,pending,Delhi
1309,120841,2020-02-24,Sip,37494.2,pending,West Bengal
1310,119092,2020-02-24,Lumpsum,61993.22,pending,Maharashtra
1311,125497,2020-02-24,Sip,57756.37,pending,Maharashtra
1312,119092,2020-02-24,Lumpsum,39727.08,pending,Karnataka
1313,119092,2020-02-24,Sip,31014.06,verified,Maharashtra
1314,120503,2020-02-24,Sip,40997.57,pending,Maharashtra
1315,125497,2020-02-24,Lumpsum,57604.18,pending,Tamil Nadu
1316,119092,2020-02-24,Sip,43099.42,pending,Tamil Nadu
1317,119551,2020-02-24,Sip,26725.66,pending,Karnataka
1318,125497,2020-02-24,Lumpsum,76215.85,verified,West Bengal
1319,119551,2020-02-24,Lumpsum,53381.02,pending,West Bengal
1320,120841,2020-02-24,Sip,7233.68,verified,Tamil Nadu
1321,120841,2020-02-25,Sip,37147.49,verified,Delhi
1322,118632,2020-02-25,Lumpsum,88548.89,verified,Tamil Nadu
1323,120841,2020-02-25,Sip,75646.03,pending,Delhi
1324,119092,2020-02-25,Lumpsum,32663.06,pending,West Bengal
1325,125497,2020-02-25,Redemption,93849.22,verified,Tamil Nadu
1326,120841,2020-02-25,Sip,8121.99,verified,Maharashtra
1327,119551,2020-02-25,Lumpsum,96142.85,pending,Delhi
1328,119092,2020-02-25,Sip,24947.66,verified,Delhi
1329,120841,2020-02-25,Sip,1404.87,verified,Delhi
1330,120503,2020-02-25,Sip,43663.9,pending,West Bengal
1331,119551,2020-02-25,Sip,36217.56,pending,Karnataka
1332,119551,2020-02-25,Lumpsum,54139.36,verified,Maharashtra
1333,118632,2020-02-25,Sip,79778.9,verified,Tamil Nadu
1334,120503,2020-02-25,Lumpsum,84321.86,pending,Delhi
1335,118632,2020-02-25,Sip,40422.38,pending,West Bengal
1336,120841,2020-02-25,Sip,43269.65,pending,Delhi
