amfi_code,date,nav
119551,30-06-2021,149.6677
119551,01-07-2021,148.2154
119551,02-07-2021,147.2554
119551,05-07-2021,148.0563
119551,06-07-2021,148.3666
119551,07-07-2021,148.9313
119551,08-07-2021,149.7045
119551,09-07-2021,150.6997
119551,12-07-2021,152.4172
119551,13-07-2021,153.0875
119551,14-07-2021,152.7641
119551,15-07-2021,153.8374
119551,16-07-2021,156.8063
119551,19-07-2021,156.6454
119551,20-07-2021,155.1658
119551,21-07-2021,156.9302
119551,22-07-2021,156.7883
119551,23-07-2021,153.4289
119551,26-07-2021,154.7751
119551,27-07-2021,153.993
119551,28-07-2021,153.8997
119551,29-07-2021,154.4568
119551,30-07-2021,154.7974
119551,02-08-2021,155.9421
119551,03-08-2021,155.3097
119551,04-08-2021,156.1532
119551,05-08-2021,155.7948
119551,06-08-2021,156.9926
119551,09-08-2021,158.0057
119551,10-08-2021,156.5751
119551,11-08-2021,158.3224
119551,12-08-2021,157.5214
119551,13-08-2021,158.8415
119551,16-08-2021,159.4726
119551,17-08-2021,162.4518
119551,18-08-2021,162.1375
119551,19-08-2021,161.6198
119551,20-08-2021,161.6369
119551,23-08-2021,161.1953
119551,24-08-2021,162.5332
119551,25-08-2021,159.9549
119551,26-08-2021,158.3174
119551,27-08-2021,156.6744
119551,30-08-2021,158.2103
119551,31-08-2021,160.9641
119551,01-09-2021,160.8443
119551,02-09-2021,160.621
119551,03-09-2021,160.7817
119551,06-09-2021,162.698
119551,07-09-2021,161.2381
119551,08-09-2021,161.6708
119551,09-09-2021,163.2959
119551,10-09-2021,164.1631
119551,13-09-2021,164.5236
119551,14-09-2021,166.2199
119551,15-09-2021,161.7765
119551,16-09-2021,162.9217
119551,17-09-2021,161.9049
119551,20-09-2021,158.9896
119551,21-09-2021,159.8501
119551,22-09-2021,162.0938
119551,23-09-2021,161.9196
119551,24-09-2021,163.5111
119551,27-09-2021,166.1964
119551,28-09-2021,168.4316
119551,29-09-2021,171.2444
119551,30-09-2021,172.5666
119551,01-10-2021,172.7485
119551,04-10-2021,170.033
119551,05-10-2021,169.6656
119551,06-10-2021,168.2858
119551,07-10-2021,171.9897
119551,08-10-2021,171.7388
119551,11-10-2021,172.0019
119551,12-10-2021,173.002
119551,13-10-2021,173.1294
119551,14-10-2021,176.1159
119551,15-10-2021,175.0722
119551,18-10-2021,175.4654
119551,19-10-2021,174.2153
119551,20-10-2021,171.9679
119551,21-10-2021,170.9674
119551,22-10-2021,170.9554
119551,25-10-2021,170.2727
119551,26-10-2021,169.1448
119551,27-10-2021,166.8169
119551,28-10-2021,166.7283
119551,29-10-2021,164.2695
119551,01-11-2021,165.5673
119551,02-11-2021,165.7535
119551,03-11-2021,163.3873
119551,04-11-2021,162.9311
119551,05-11-2021,161.7545
119551,08-11-2021,162.3193
119551,09-11-2021,164.5438
119551,10-11-2021,161.5076
119551,11-11-2021,161.7419
119551,12-11-2021,161.5314
119551,15-11-2021,162.6643
119551,16-11-2021,163.0599
119551,17-11-2021,161.8826
119551,18-11-2021,161.4147
119551,19-11-2021,160.1782
119551,22-11-2021,161.9498
119551,23-11-2021,162.0329
119551,24-11-2021,165.1621
119551,25-11-2021,165.1114
119551,26-11-2021,163.9913
119551,29-11-2021,161.5581
119551,30-11-2021,158.6935
119551,01-12-2021,156.2272
119551,02-12-2021,156.6914
119551,03-12-2021,157.5355
119551,06-12-2021,155.0918
119551,07-12-2021,156.5265
119551,08-12-2021,155.8173
119551,09-12-2021,156.0928
119551,10-12-2021,158.6562
119551,13-12-2021,160.1267
119551,14-12-2021,159.7447
119551,15-12-2021,158.369
119551,16-12-2021,155.0087
119551,17-12-2021,153.9405
119551,20-12-2021,153.6616
119551,21-12-2021,152.1908
119551,22-12-2021,152.0367
119551,23-12-2021,152.1992
119551,24-12-2021,151.9026
119551,27-12-2021,150.9608
119551,28-12-2021,151.2607
119551,29-12-2021,151.9746
119551,30-12-2021,150.363
119551,31-12-2021,152.5296
119551,03-01-2022,152.425
119551,04-01-2022,152.4995
119551,05-01-2022,153.6253
119551,06-01-2022,154.0296
119551,07-01-2022,155.5439
119551,10-01-2022,156.0372
119551,11-01-2022,155.1284
119551,12-01-2022,155.7357
119551,13-01-2022,154.0013
119551,14-01-2022,154.2146
119551,17-01-2022,154.2097
119551,18-01-2022,153.935
119551,19-01-2022,153.7833
119551,20-01-2022,150.9355
119551,21-01-2022,150.1525
119551,24-01-2022,150.337
119551,25-01-2022,150.6224
119551,26-01-2022,149.1197
119551,27-01-2022,151.0518
119551,28-01-2022,149.7888
119551,31-01-2022,151.2859
119551,01-02-2022,151.9775
119551,02-02-2022,151.041
119551,03-02-2022,153.7678
119551,04-02-2022,151.9785
119551,07-02-2022,153.421
119551,08-02-2022,155.0021
119551,09-02-2022,154.0091
119551,10-02-2022,156.1999
119551,11-02-2022,155.8561
119551,14-02-2022,156.3528
119551,15-02-2022,156.8068
119551,16-02-2022,156.6432
119551,17-02-2022,157.9603
119551,18-02-2022,159.2611
119551,21-02-2022,156.5241
119551,22-02-2022,158.6127
119551,23-02-2022,156.0233
119551,24-02-2022,157.6812
119551,25-02-2022,159.5051
119551,28-02-2022,157.8128
119551,01-03-2022,157.2118
119551,02-03-2022,155.5207
119551,03-03-2022,155.2331
119551,04-03-2022,154.8015
119551,07-03-2022,156.0548
119551,08-03-2022,158.1465
119551,09-03-2022,160.4011
119551,10-03-2022,159.5475
119551,11-03-2022,159.2616
119551,14-03-2022,156.6283
119551,15-03-2022,155.413
119551,16-03-2022,156.9592
119551,17-03-2022,159.5421
119551,18-03-2022,157.6206
119551,21-03-2022,156.7341
119551,22-03-2022,156.7397
119551,23-03-2022,157.2258
119551,24-03-2022,156.0001
119551,25-03-2022,156.7084
119551,28-03-2022,156.0129
119551,29-03-2022,156.0372
119551,30-03-2022,156.9364
119551,31-03-2022,156.9935
119551,01-04-2022,156.3555
119551,04-04-2022,156.2311
119551,05-04-2022,156.1399
119551,06-04-2022,155.609
119551,07-04-2022,155.253
119551,08-04-2022,157.7815
119551,11-04-2022,158.7139
119551,12-04-2022,158.2925
119551,13-04-2022,159.4432
119551,14-04-2022,158.9588
119551,15-04-2022,160.8713
119551,18-04-2022,161.5142
119551,19-04-2022,161.3893
119551,20-04-2022,162.1603
119551,21-04-2022,159.6616
119551,22-04-2022,157.9105
119551,25-04-2022,156.0725
119551,26-04-2022,156.3425
119551,27-04-2022,159.098
119551,28-04-2022,162.6957
119551,29-04-2022,163.7826
119551,02-05-2022,164.652
119551,03-05-2022,161.7359
119551,04-05-2022,160.9068
119551,05-05-2022,159.6874
119551,06-05-2022,158.7439
119551,09-05-2022,158.5246
119551,10-05-2022,157.8238
119551,11-05-2022,154.7474
119551,12-05-2022,155.9511
119551,13-05-2022,154.325
119551,16-05-2022,154.7405
119551,17-05-2022,157.9964
119551,18-05-2022,156.5912
119551,19-05-2022,152.6759
119551,20-05-2022,152.2851
119551,23-05-2022,154.0074
119551,24-05-2022,157.0696
119551,25-05-2022,155.1854
119551,26-05-2022,156.0028
119551,27-05-2022,155.3237
119551,30-05-2022,155.2057
119551,31-05-2022,159.3565
119551,01-06-2022,157.0092
119551,02-06-2022,157.4547
119551,03-06-2022,158.2383
119551,06-06-2022,160.0039
119551,07-06-2022,160.2087
119551,08-06-2022,160.7503
119551,09-06-2022,160.1689
119551,10-06-2022,160.6481
119551,13-06-2022,160.1449
119551,14-06-2022,161.1884
119551,15-06-2022,160.641
119551,16-06-2022,161.2949
119551,17-06-2022,161.2961
119551,20-06-2022,163.1608
119551,21-06-2022,163.1259
119551,22-06-2022,160.2825
119551,23-06-2022,162.3533
119551,24-06-2022,160.9315
119551,27-06-2022,159.9277
119551,28-06-2022,159.023
119551,29-06-2022,161.2564
119551,30-06-2022,157.8609
119551,01-07-2022,162.8615
119551,04-07-2022,164.6303
119551,05-07-2022,165.0472
119551,06-07-2022,165.0061
119551,07-07-2022,165.5268
119551,08-07-2022,166.439
119551,11-07-2022,167.5628
119551,12-07-2022,168.5441
119551,13-07-2022,168.7456
119551,14-07-2022,168.4633
119551,15-07-2022,168.259
119551,18-07-2022,167.9815
119551,19-07-2022,169.9364
119551,20-07-2022,170.9961
119551,21-07-2022,166.0194
119551,22-07-2022,167.1581
119551,25-07-2022,167.5338
119551,26-07-2022,167.5527
119551,27-07-2022,166.952
119551,28-07-2022,168.8788
119551,29-07-2022,170.5297
119551,01-08-2022,169.2628
119551,02-08-2022,170.0026
119551,03-08-2022,168.4018
119551,04-08-2022,166.129
119551,05-08-2022,165.1377
119551,08-08-2022,166.6113
119551,09-08-2022,168.2493
119551,10-08-2022,169.1631
119551,11-08-2022,170.4404
119551,12-08-2022,171.3713
119551,15-08-2022,170.3234
119551,16-08-2022,171.1102
119551,17-08-2022,172.5311
119551,18-08-2022,173.8842
119551,19-08-2022,176.0037
119551,22-08-2022,177.3032
119551,23-08-2022,177.9795
119551,24-08-2022,179.9375
119551,25-08-2022,179.9438
119551,26-08-2022,178.4109
119551,29-08-2022,178.1735
119551,30-08-2022,176.8997
119551,31-08-2022,175.7584
119551,01-09-2022,175.5571
119551,02-09-2022,174.2187
119551,05-09-2022,173.7344
119551,06-09-2022,170.4967
119551,07-09-2022,170.9115
119551,08-09-2022,170.9648
119551,09-09-2022,169.6192
119551,12-09-2022,170.7882
119551,13-09-2022,172.4407
119551,14-09-2022,169.7204
119551,15-09-2022,168.4768
119551,16-09-2022,167.2315
119551,19-09-2022,165.7099
119551,20-09-2022,167.1341
119551,21-09-2022,166.8603
119551,22-09-2022,166.469
119551,23-09-2022,163.1831
119551,26-09-2022,164.269
119551,27-09-2022,162.2825
119551,28-09-2022,162.4285
119551,29-09-2022,162.9277
119551,30-09-2022,165.1935
119551,03-10-2022,163.081
119551,04-10-2022,158.2057
119551,05-10-2022,158.544
119551,06-10-2022,161.4461
119551,07-10-2022,163.4948
119551,10-10-2022,163.8866
119551,11-10-2022,163.1301
119551,12-10-2022,164.4957
119551,13-10-2022,162.9436
119551,14-10-2022,163.7687
119551,17-10-2022,164.6456
119551,18-10-2022,166.4406
119551,19-10-2022,171.0837
119551,20-10-2022,171.8064
119551,21-10-2022,170.9835
119551,24-10-2022,170.9911
119551,25-10-2022,168.0174
119551,26-10-2022,166.9006
119551,27-10-2022,166.2675
119551,28-10-2022,165.446
119551,31-10-2022,165.7477
119551,01-11-2022,164.4343
119551,02-11-2022,166.327
119551,03-11-2022,166.3773
119551,04-11-2022,166.4117
119551,07-11-2022,165.916
119551,08-11-2022,166.2232
119551,09-11-2022,167.6446
119551,10-11-2022,166.2412
119551,11-11-2022,165.197
119551,14-11-2022,164.7448
119551,15-11-2022,162.577
119551,16-11-2022,161.2938
119551,17-11-2022,160.5741
119551,18-11-2022,162.0263
119551,21-11-2022,162.5003
119551,22-11-2022,162.8637
119551,23-11-2022,164.2983
119551,24-11-2022,164.1219
119551,25-11-2022,164.812
119551,28-11-2022,164.6913
119551,29-11-2022,165.1778
119551,30-11-2022,164.2647
119551,01-12-2022,160.3079
119551,02-12-2022,160.1407
119551,05-12-2022,162.4672
119551,06-12-2022,164.0207
119551,07-12-2022,165.6534
119551,08-12-2022,167.7508
119551,09-12-2022,167.9498
119551,12-12-2022,168.3316
119551,13-12-2022,167.3424
119551,14-12-2022,166.8637
119551,15-12-2022,167.9412
119551,16-12-2022,170.0134
119551,19-12-2022,169.8273
119551,20-12-2022,169.1137
119551,21-12-2022,169.1654
119551,22-12-2022,170.2331
119551,23-12-2022,167.8263
119551,26-12-2022,164.0231
119551,27-12-2022,163.1693
119551,28-12-2022,161.2264
119551,29-12-2022,160.4555
119551,30-12-2022,160.2665
119551,02-01-2023,159.5882
119551,03-01-2023,161.954
119551,04-01-2023,162.5318
119551,05-01-2023,163.0689
119551,06-01-2023,164.1325
119551,09-01-2023,162.3125
119551,10-01-2023,164.0478
119551,11-01-2023,163.9727
119551,12-01-2023,165.1213
119551,13-01-2023,163.401
119551,16-01-2023,160.9112
119551,17-01-2023,162.2755
119551,18-01-2023,162.935
119551,19-01-2023,161.5141
119551,20-01-2023,160.158
119551,23-01-2023,162.0085
119551,24-01-2023,160.1301
119551,25-01-2023,162.8086
119551,26-01-2023,161.3911
119551,27-01-2023,162.4699
119551,30-01-2023,161.9847
119551,31-01-2023,163.0104
119551,01-02-2023,162.1723
119551,02-02-2023,161.957
119551,03-02-2023,162.0718
119551,06-02-2023,160.4962
119551,07-02-2023,161.7333
119551,08-02-2023,160.9518
119551,09-02-2023,160.6322
119551,10-02-2023,159.0831
119551,13-02-2023,155.0546
119551,14-02-2023,154.8049
119551,15-02-2023,158.5862
119551,16-02-2023,159.878
119551,17-02-2023,159.8952
119551,20-02-2023,159.5228
119551,21-02-2023,159.6065
119551,22-02-2023,160.5276
119551,23-02-2023,158.6803
119551,24-02-2023,160.4961
119551,27-02-2023,161.6924
119551,28-02-2023,162.9021
119551,01-03-2023,163.6653
119551,02-03-2023,163.7465
119551,03-03-2023,164.8974
119551,06-03-2023,165.9228
119551,07-03-2023,165.3851
119551,08-03-2023,164.4861
119551,09-03-2023,164.703
119551,10-03-2023,167.3037
119551,13-03-2023,165.2808
119551,14-03-2023,162.9048
119551,15-03-2023,163.2221
119551,16-03-2023,163.3541
119551,17-03-2023,163.6863
119551,20-03-2023,164.1347
119551,21-03-2023,163.8176
119551,22-03-2023,166.3074
119551,23-03-2023,163.6949
119551,24-03-2023,162.3878
119551,27-03-2023,162.2688
119551,28-03-2023,159.6511
119551,29-03-2023,159.4183
119551,30-03-2023,162.1148
119551,31-03-2023,162.1973
119551,03-04-2023,162.6201
119551,04-04-2023,160.6196
119551,05-04-2023,159.6778
119551,06-04-2023,159.1266
119551,07-04-2023,158.6688
119551,10-04-2023,160.75
119551,11-04-2023,161.6947
119551,12-04-2023,159.946
119551,13-04-2023,160.3883
119551,14-04-2023,161.2355
119551,17-04-2023,163.1222
119551,18-04-2023,165.7493
119551,19-04-2023,164.1165
119551,20-04-2023,162.835
119551,21-04-2023,160.8361
119551,24-04-2023,160.5079
119551,25-04-2023,161.3046
119551,26-04-2023,162.9456
119551,27-04-2023,162.8708
119551,28-04-2023,162.3987
119551,01-05-2023,162.6939
119551,02-05-2023,161.384
119551,03-05-2023,164.8045
119551,04-05-2023,162.2045
119551,05-05-2023,162.5528
119551,08-05-2023,165.891
119551,09-05-2023,165.9521
119551,10-05-2023,165.6865
119551,11-05-2023,165.1439
119551,12-05-2023,164.8956
119551,15-05-2023,167.2088
119551,16-05-2023,163.5605
119551,17-05-2023,166.1177
119551,18-05-2023,163.8021
119551,19-05-2023,163.4144
119551,22-05-2023,162.762
119551,23-05-2023,163.7688
119551,24-05-2023,161.2007
119551,25-05-2023,161.9941
119551,26-05-2023,165.3219
119551,29-05-2023,163.1179
119551,30-05-2023,163.4763
119551,31-05-2023,162.4432
119551,01-06-2023,163.1837
119551,02-06-2023,163.2639
119551,05-06-2023,162.2656
119551,06-06-2023,163.1059
119551,07-06-2023,166.0978
119551,08-06-2023,165.8306
119551,09-06-2023,167.0739
119551,12-06-2023,164.9633
119551,13-06-2023,163.435
119551,14-06-2023,164.2561
119551,15-06-2023,166.7432
119551,16-06-2023,167.3861
119551,19-06-2023,166.9123
119551,20-06-2023,166.9612
119551,21-06-2023,164.9236
119551,22-06-2023,165.9701
119551,23-06-2023,167.4843
119551,26-06-2023,166.7774
119551,27-06-2023,166.0435
119551,28-06-2023,166.5348
119551,29-06-2023,165.8574
119551,30-06-2023,165.7975
119551,03-07-2023,169.3285
119551,04-07-2023,168.961
119551,05-07-2023,168.4063
119551,06-07-2023,167.3663
119551,07-07-2023,168.662
119551,10-07-2023,168.407
119551,11-07-2023,167.3639
119551,12-07-2023,169.6255
119551,13-07-2023,172.0844
119551,14-07-2023,171.1028
119551,17-07-2023,167.9604
119551,18-07-2023,169.703
119551,19-07-2023,168.5921
119551,20-07-2023,169.9756
119551,21-07-2023,166.6779
119551,24-07-2023,168.2157
119551,25-07-2023,166.2287
119551,26-07-2023,167.4934
119551,27-07-2023,167.5675
119551,28-07-2023,166.0193
119551,31-07-2023,165.3933
119551,01-08-2023,166.5781
119551,02-08-2023,166.8045
119551,03-08-2023,167.8293
119551,04-08-2023,171.1967
119551,07-08-2023,168.5701
119551,08-08-2023,171.3469
119551,09-08-2023,171.5771
119551,10-08-2023,170.0864
119551,11-08-2023,167.8748
119551,14-08-2023,167.6077
119551,15-08-2023,169.2027
119551,16-08-2023,169.0376
119551,17-08-2023,171.6428
119551,18-08-2023,169.2034
119551,21-08-2023,169.2337
119551,22-08-2023,167.165
119551,23-08-2023,167.823
119551,24-08-2023,169.3618
119551,25-08-2023,168.7
119551,28-08-2023,164.3573
119551,29-08-2023,164.7336
119551,30-08-2023,165.5025
119551,31-08-2023,166.2212
119551,01-09-2023,168.3252
119551,04-09-2023,166.5729
119551,05-09-2023,167.7559
119551,06-09-2023,169.8067
119551,07-09-2023,166.8375
119551,08-09-2023,167.4209
119551,11-09-2023,166.627
119551,12-09-2023,166.5411
119551,13-09-2023,167.1701
119551,14-09-2023,166.4058
119551,15-09-2023,165.3313
119551,18-09-2023,165.4373
119551,19-09-2023,163.6883
119551,20-09-2023,161.96
119551,21-09-2023,163.1089
119551,22-09-2023,161.284
119551,25-09-2023,162.4071
119551,26-09-2023,163.2071
119551,27-09-2023,160.4394
119551,28-09-2023,159.4005
119551,29-09-2023,161.3517
119551,02-10-2023,159.817
119551,03-10-2023,159.1227
119551,04-10-2023,159.9057
119551,05-10-2023,161.2064
119551,06-10-2023,160.8492
119551,09-10-2023,159.9364
119551,10-10-2023,162.2593
119551,11-10-2023,165.1295
119551,12-10-2023,166.7954
119551,13-10-2023,166.9877
119551,16-10-2023,165.6881
119551,17-10-2023,164.3619
119551,18-10-2023,165.27
119551,19-10-2023,166.0111
119551,20-10-2023,168.3877
119551,23-10-2023,169.5335
119551,24-10-2023,167.0361
119551,25-10-2023,168.8434
119551,26-10-2023,167.2088
119551,27-10-2023,166.617
119551,30-10-2023,167.0838
119551,31-10-2023,170.4684
119551,01-11-2023,175.821
119551,02-11-2023,176.9405
119551,03-11-2023,176.6694
119551,06-11-2023,177.6667
119551,07-11-2023,179.2971
119551,08-11-2023,178.7759
119551,09-11-2023,182.039
119551,10-11-2023,182.5124
119551,13-11-2023,183.4756
119551,14-11-2023,184.7524
119551,15-11-2023,185.5867
119551,16-11-2023,187.1994
119551,17-11-2023,186.1001
119551,20-11-2023,185.1169
119551,21-11-2023,183.1358
119551,22-11-2023,183.9957
119551,23-11-2023,185.4841
119551,24-11-2023,186.3888
119551,27-11-2023,189.5658
119551,28-11-2023,189.6121
119551,29-11-2023,190.937
119551,30-11-2023,188.9098
119551,01-12-2023,188.2352
119551,04-12-2023,189.6009
119551,05-12-2023,191.2677
119551,06-12-2023,190.7628
119551,07-12-2023,190.6835
119551,08-12-2023,187.8463
119551,11-12-2023,187.232
119551,12-12-2023,188.9553
119551,13-12-2023,190.0988
119551,14-12-2023,191.1076
119551,15-12-2023,191.2601
119551,18-12-2023,191.331
119551,19-12-2023,190.125
119551,20-12-2023,191.5106
119551,21-12-2023,192.3743
119551,22-12-2023,193.3785
119551,25-12-2023,192.4193
119551,26-12-2023,188.3336
119551,27-12-2023,190.4564
119551,28-12-2023,189.6016
119551,29-12-2023,188.0226
119551,01-01-2024,189.3829
119551,02-01-2024,188.6973
119551,03-01-2024,190.754
119551,04-01-2024,191.9882
119551,05-01-2024,193.3582
119551,08-01-2024,190.775
119551,09-01-2024,193.1443
119551,10-01-2024,193.7068
119551,11-01-2024,193.0496
119551,12-01-2024,193.3843
119551,15-01-2024,190.0074
119551,16-01-2024,190.8409
119551,17-01-2024,188.9337
119551,18-01-2024,186.4347
119551,19-01-2024,183.6524
119551,22-01-2024,185.751
119551,23-01-2024,184.6379
119551,24-01-2024,187.5251
119551,25-01-2024,186.5766
119551,26-01-2024,183.447
119551,29-01-2024,181.4538
119551,30-01-2024,183.7507
119551,31-01-2024,183.5194
119551,01-02-2024,182.5682
119551,02-02-2024,182.9151
119551,05-02-2024,183.8878
119551,06-02-2024,185.9978
119551,07-02-2024,188.7477
119551,08-02-2024,188.1253
119551,09-02-2024,185.6871
119551,12-02-2024,184.9751
119551,13-02-2024,185.512
119551,14-02-2024,183.7798
119551,15-02-2024,182.0759
119551,16-02-2024,182.7564
119551,19-02-2024,182.7223
119551,20-02-2024,182.8371
119551,21-02-2024,181.5051
119551,22-02-2024,181.1414
119551,23-02-2024,179.5216
119551,26-02-2024,181.1735
119551,27-02-2024,183.1035
119551,28-02-2024,179.778
119551,29-02-2024,178.1608
119551,01-03-2024,175.5481
119551,04-03-2024,174.4596
119551,05-03-2024,174.3664
119551,06-03-2024,171.891
119551,07-03-2024,170.358
119551,08-03-2024,168.6988
119551,11-03-2024,169.099
119551,12-03-2024,169.267
119551,13-03-2024,168.0961
119551,14-03-2024,168.4438
119551,15-03-2024,167.5735
119551,18-03-2024,167.1685
119551,19-03-2024,170.0162
119551,20-03-2024,172.3462
119551,21-03-2024,170.1581
119551,22-03-2024,171.621
119551,25-03-2024,173.065
119551,26-03-2024,171.1297
119551,27-03-2024,172.5822
119551,28-03-2024,175.2882
119551,29-03-2024,173.3731
119551,01-04-2024,171.8344
119551,02-04-2024,173.6346
119551,03-04-2024,174.1581
119551,04-04-2024,175.1708
119551,05-04-2024,175.82
119551,08-04-2024,176.5596
119551,09-04-2024,174.2706
119551,10-04-2024,176.148
119551,11-04-2024,178.2611
119551,12-04-2024,177.9057
119551,15-04-2024,177.8817
119551,16-04-2024,175.2115
119551,17-04-2024,176.1651
119551,18-04-2024,177.2257
119551,19-04-2024,177.1687
119551,22-04-2024,179.2138
119551,23-04-2024,178.6689
119551,24-04-2024,179.7312
119551,25-04-2024,177.9525
119551,26-04-2024,177.964
119551,29-04-2024,177.7071
119551,30-04-2024,178.1608
119551,01-05-2024,177.5559
119551,02-05-2024,177.3757
119551,03-05-2024,178.8941
119551,06-05-2024,178.1664
119551,07-05-2024,175.3575
119551,08-05-2024,178.4781
119551,09-05-2024,180.9973
119551,10-05-2024,178.7126
119551,13-05-2024,179.9988
119551,14-05-2024,179.1475
119551,15-05-2024,179.6733
119551,16-05-2024,180.2558
119551,17-05-2024,179.8873
119551,20-05-2024,178.5314
119551,21-05-2024,177.3521
119551,22-05-2024,175.7805
119551,23-05-2024,174.371
119551,24-05-2024,174.3062
119551,27-05-2024,173.1109
119551,28-05-2024,174.3435
119551,29-05-2024,176.9887
119551,30-05-2024,176.0152
119551,31-05-2024,176.4894
119551,03-06-2024,177.4242
119551,04-06-2024,178.3149
119551,05-06-2024,178.5038
119551,06-06-2024,179.8831
119551,07-06-2024,180.8045
119551,10-06-2024,178.621
119551,11-06-2024,180.2271
119551,12-06-2024,181.8803
119551,13-06-2024,180.5466
119551,14-06-2024,180.6693
119551,17-06-2024,181.9581
119551,18-06-2024,181.6318
119551,19-06-2024,183.6351
119551,20-06-2024,188.0311
119551,21-06-2024,186.6096
119551,24-06-2024,184.0885
119551,25-06-2024,184.703
119551,26-06-2024,186.0911
119551,27-06-2024,185.7173
119551,28-06-2024,188.472
119551,01-07-2024,186.0057
119551,02-07-2024,187.3503
119551,03-07-2024,186.2715
119551,04-07-2024,189.53
119551,05-07-2024,193.3633
119551,08-07-2024,191.9389
119551,09-07-2024,190.9417
119551,10-07-2024,192.6403
119551,11-07-2024,191.9523
119551,12-07-2024,191.9227
119551,15-07-2024,192.029
119551,16-07-2024,188.4003
119551,17-07-2024,188.4307
119551,18-07-2024,187.1876
119551,19-07-2024,186.3207
119551,22-07-2024,189.0664
119551,23-07-2024,186.7475
119551,24-07-2024,188.3221
119551,25-07-2024,187.8533
119551,26-07-2024,187.3841
119551,29-07-2024,188.9213
119551,30-07-2024,189.6204
119551,31-07-2024,190.7593
119551,01-08-2024,192.6635
119551,02-08-2024,192.0829
119551,05-08-2024,190.9646
119551,06-08-2024,188.9496
119551,07-08-2024,187.4467
119551,08-08-2024,193.0309
119551,09-08-2024,195.4914
119551,12-08-2024,192.9088
119551,13-08-2024,190.4156
119551,14-08-2024,191.3902
119551,15-08-2024,192.4951
119551,16-08-2024,193.6094
119551,19-08-2024,193.1739
119551,20-08-2024,192.9895
119551,21-08-2024,193.6801
119551,22-08-2024,193.9046
119551,23-08-2024,189.6594
119551,26-08-2024,189.2805
119551,27-08-2024,187.7257
119551,28-08-2024,188.111
119551,29-08-2024,193.783
119551,30-08-2024,194.5533
119551,02-09-2024,194.0016
119551,03-09-2024,195.8481
119551,04-09-2024,196.8522
119551,05-09-2024,197.7383
119551,06-09-2024,198.9976
119551,09-09-2024,203.1497
119551,10-09-2024,200.9133
119551,11-09-2024,201.9251
119551,12-09-2024,200.1151
119551,13-09-2024,201.2868
119551,16-09-2024,199.498
119551,17-09-2024,198.7252
119551,18-09-2024,198.1984
119551,19-09-2024,200.1919
119551,20-09-2024,202.0907
119551,23-09-2024,199.6338
119551,24-09-2024,199.8034
119551,25-09-2024,198.4455
119551,26-09-2024,196.0076
119551,27-09-2024,195.6411
119551,30-09-2024,195.0962
119551,01-10-2024,199.8892
119551,02-10-2024,200.8146
119551,03-10-2024,198.1084
119551,04-10-2024,197.049
119551,07-10-2024,199.1207
119551,08-10-2024,203.339
119551,09-10-2024,200.175
119551,10-10-2024,196.472
119551,11-10-2024,200.2068
119551,14-10-2024,201.0469
119551,15-10-2024,199.3616
119551,16-10-2024,200.4872
119551,17-10-2024,195.263
119551,18-10-2024,195.3282
119551,21-10-2024,196.0271
119551,22-10-2024,197.8977
119551,23-10-2024,195.9506
119551,24-10-2024,196.1773
119551,25-10-2024,194.4207
119551,28-10-2024,194.9755
119551,29-10-2024,193.2883
119551,30-10-2024,192.5575
119551,31-10-2024,190.6978
119551,01-11-2024,191.9967
119551,04-11-2024,193.7025
119551,05-11-2024,193.3061
119551,06-11-2024,193.438
119551,07-11-2024,190.6939
119551,08-11-2024,190.1797
119551,11-11-2024,190.1412
119551,12-11-2024,195.1815
119551,13-11-2024,193.0697
119551,14-11-2024,195.9545
119551,15-11-2024,197.9667
119551,18-11-2024,198.5816
119551,19-11-2024,202.1335
119551,20-11-2024,202.9463
119551,21-11-2024,203.797
119551,22-11-2024,203.7498
119551,25-11-2024,206.304
119551,26-11-2024,208.6279
119551,27-11-2024,207.3852
119551,28-11-2024,204.7115
119551,29-11-2024,204.3574
119551,02-12-2024,202.7837
119551,03-12-2024,202.7158
119551,04-12-2024,205.285
119551,05-12-2024,204.4079
119551,06-12-2024,204.3817
119551,09-12-2024,204.5616
119551,10-12-2024,206.3585
119551,11-12-2024,201.7837
119551,12-12-2024,200.6201
119551,13-12-2024,201.1041
119551,16-12-2024,203.5779
119551,17-12-2024,202.6375
119551,18-12-2024,198.8957
119551,19-12-2024,200.188
119551,20-12-2024,198.9761
119551,23-12-2024,196.6686
119551,24-12-2024,195.4998
119551,25-12-2024,195.1977
119551,26-12-2024,194.0758
119551,27-12-2024,189.8535
119551,30-12-2024,191.6136
119551,31-12-2024,194.1139
120503,01-01-2020,100.6815
120503,02-01-2020,99.5663
120503,03-01-2020,99.3955
120503,06-01-2020,99.4189
120503,07-01-2020,100.044
120503,08-01-2020,100.7427
120503,09-01-2020,100.0333
120503,10-01-2020,100.1453
120503,13-01-2020,100.6333
120503,14-01-2020,102.1285
120503,15-01-2020,102.8787
120503,16-01-2020,103.7213
120503,17-01-2020,103.8394
120503,20-01-2020,105.3351
120503,21-01-2020,105.7983
120503,22-01-2020,104.9191
120503,23-01-2020,106.4229
120503,24-01-2020,107.1976
120503,27-01-2020,106.7548
120503,28-01-2020,106.275
120503,29-01-2020,106.622
120503,30-01-2020,107.1479
120503,31-01-2020,107.3914
120503,03-02-2020,107.758
