transaction_id,amfi_code,date,transaction_type,amount,kyc_status,state
995,120841,11-02-2020,Redemption,55785.66,VERIFIED,Karnataka
996,118632,11-02-2020,sip,63591.76,pending,Maharashtra
997,125497,11-02-2020,redemption,87462.94,pending,Tamil Nadu
998,118632,11-02-2020,Redemption,74757.46,pending,Maharashtra
999,125497,11-02-2020,sip,49939.3,verified,Karnataka
1000,119551,11-02-2020,lumpsum,46455.51,pending,Maharashtra
1001,125497,11-02-2020,SIP,64140.37,VERIFIED,West Bengal
1002,118632,11-02-2020,Lumpsum,45842.78,pending,Delhi
1003,119092,11-02-2020,Lumpsum,46049.05,VERIFIED,West Bengal
1004,119092,11-02-2020,Lumpsum,2122.44,pending,Tamil Nadu
1005,119551,11-02-2020,lumpsum,17819.38,PENDING,West Bengal
1006,118632,11-02-2020,SIP,49107.11,VERIFIED,Karnataka
1007,125497,11-02-2020,Redemption,82354.02,pending,Karnataka
1008,119092,11-02-2020,Redemption,28233.34,pending,Tamil Nadu
1009,120841,12-02-2020,SIP,52503.02,pending,Tamil Nadu
1010,120503,12-02-2020,redemption,34823.73,VERIFIED,Delhi
1011,118632,12-02-2020,SIP,10928.0,VERIFIED,Maharashtra
1012,120841,12-02-2020,Lumpsum,95850.7,pending,Delhi
1013,120841,12-02-2020,Redemption,85540.05,PENDING,West Bengal
1014,118632,12-02-2020,SIP,8310.0,VERIFIED,Maharashtra
1015,120503,12-02-2020,Redemption,72118.83,VERIFIED,Tamil Nadu
1016,119092,12-02-2020,SIP,35084.2,PENDING,Karnataka
1017,120503,12-02-2020,sip,99487.56,verified,West Bengal
1018,119551,12-02-2020,Lumpsum,30588.65,PENDING,Delhi
1019,125497,12-02-2020,SIP,24254.48,pending,Tamil Nadu
1020,125497,12-02-2020,lumpsum,57005.11,VERIFIED,Maharashtra
1021,120841,12-02-2020,SIP,83595.05,VERIFIED,Maharashtra
1022,119092,12-02-2020,sip,19655.63,VERIFIED,Karnataka
1023,120503,12-02-2020,lumpsum,71085.58,VERIFIED,Tamil Nadu
1024,120841,12-02-2020,lumpsum,6609.96,verified,Tamil Nadu
1025,118632,12-02-2020,SIP,91934.01,VERIFIED,West Bengal
1026,120841,12-02-2020,sip,8566.95,VERIFIED,West Bengal
1027,118632,12-02-2020,lumpsum,91466.02,verified,Maharashtra
1028,118632,12-02-2020,Lumpsum,49335.32,pending,Delhi
1029,119551,12-02-2020,redemption,45085.07,pending,Maharashtra
1030,119551,12-02-2020,Lumpsum,97344.05,verified,West Bengal
1031,118632,12-02-2020,Redemption,99043.23,pending,West Bengal
1032,119092,12-02-2020,Redemption,65192.72,pending,West Bengal
1033,119551,13-02-2020,sip,13148.37,PENDING,Maharashtra
1034,119551,13-02-2020,lumpsum,50863.92,PENDING,Tamil Nadu
1035,125497,13-02-2020,Lumpsum,53151.73,PENDING,Delhi
1036,120841,13-02-2020,Lumpsum,51687.42,verified,Delhi
1037,125497,13-02-2020,redemption,57164.44,VERIFIED,West Bengal
1038,119092,13-02-2020,sip,2363.11,verified,Karnataka
1039,119551,13-02-2020,lumpsum,71267.11,verified,Maharashtra
1040,119551,13-02-2020,sip,71383.23,verified,Tamil Nadu
1041,120503,13-02-2020,SIP,11989.24,verified,West Bengal
1042,119092,13-02-2020,Lumpsum,57238.82,PENDING,Karnataka
1043,120841,13-02-2020,sip,57051.94,verified,West Bengal
1044,120841,13-02-2020,sip,68403.82,PENDING,Karnataka
1045,120841,13-02-2020,redemption,8997.07,VERIFIED,Delhi
1046,119092,13-02-2020,SIP,62837.08,pending,Karnataka
1047,120503,13-02-2020,Redemption,28434.82,PENDING,Delhi
1048,120503,13-02-2020,Lumpsum,50946.8,verified,Delhi
1049,125497,13-02-2020,redemption,77445.69,VERIFIED,Maharashtra
1050,119092,13-02-2020,sip,70711.77,verified,Karnataka
1051,119092,13-02-2020,Lumpsum,12330.85,VERIFIED,Tamil Nadu
1052,120503,13-02-2020,Redemption,59322.89,pending,Tamil Nadu
1053,118632,13-02-2020,sip,96927.09,VERIFIED,Karnataka
1054,118632,13-02-2020,SIP,16098.56,VERIFIED,Maharashtra
1055,125497,13-02-2020,Lumpsum,85364.26,pending,Tamil Nadu
1056,118632,13-02-2020,redemption,70403.53,pending,West Bengal
1057,118632,14-02-2020,SIP,77513.33,VERIFIED,Tamil Nadu
1058,118632,14-02-2020,Redemption,28554.85,verified,Maharashtra
1059,119551,14-02-2020,Redemption,29144.95,PENDING,Delhi
1060,125497,14-02-2020,Lumpsum,90648.94,verified,Delhi
1061,120503,14-02-2020,Redemption,36303.29,PENDING,Delhi
1062,118632,14-02-2020,lumpsum,6770.03,pending,Maharashtra
1063,120841,14-02-2020,redemption,60259.37,verified,Delhi
1064,119551,14-02-2020,Lumpsum,12919.36,pending,Delhi
1065,118632,14-02-2020,lumpsum,79761.33,VERIFIED,Maharashtra
1066,119551,14-02-2020,Redemption,64353.77,VERIFIED,West Bengal
1067,125497,14-02-2020,Lumpsum,87535.29,verified,Tamil Nadu
1068,120841,14-02-2020,lumpsum,78591.31,pending,Maharashtra
1069,120841,14-02-2020,Redemption,11655.31,verified,Maharashtra
1070,120841,14-02-2020,sip,38416.53,verified,Karnataka
1071,118632,14-02-2020,sip,77568.74,PENDING,Delhi
1072,119551,14-02-2020,SIP,42025.48,VERIFIED,West Bengal
1073,120841,14-02-2020,sip,97250.37,verified,Karnataka
1074,119092,14-02-2020,lumpsum,73706.17,VERIFIED,West Bengal
1075,119092,14-02-2020,redemption,2042.24,PENDING,Delhi
1076,119551,14-02-2020,sip,88058.58,pending,Delhi
1077,118632,14-02-2020,Lumpsum,10530.08,verified,Delhi
1078,118632,14-02-2020,Lumpsum,14482.11,VERIFIED,Tamil Nadu
1079,125497,14-02-2020,Lumpsum,73581.99,verified,West Bengal
1080,125497,14-02-2020,sip,86564.37,pending,West Bengal
1081,120841,15-02-2020,sip,53866.79,verified,Karnataka
1082,120503,15-02-2020,SIP,29260.45,verified,Maharashtra
1083,125497,15-02-2020,redemption,35455.9,VERIFIED,Delhi
1084,118632,15-02-2020,redemption,34617.49,pending,Delhi
1085,120503,15-02-2020,Redemption,33004.47,PENDING,Karnataka
1086,125497,15-02-2020,SIP,24669.51,pending,West Bengal
1087,119551,15-02-2020,lumpsum,61082.28,pending,Tamil Nadu
1088,119092,15-02-2020,Lumpsum,90090.33,PENDING,West Bengal
1089,125497,15-02-2020,sip,31054.7,verified,Tamil Nadu
1090,125497,15-02-2020,Redemption,19076.08,VERIFIED,Tamil Nadu
1091,119551,15-02-2020,Redemption,83938.48,verified,West Bengal
1092,118632,15-02-2020,sip,74307.44,verified,Delhi
1093,120841,15-02-2020,SIP,93118.28,PENDING,Tamil Nadu
1094,119551,15-02-2020,Redemption,16969.21,PENDING,Karnataka
1095,120841,15-02-2020,redemption,14853.01,verified,Karnataka
1096,125497,15-02-2020,SIP,54372.22,pending,Tamil Nadu
1097,118632,15-02-2020,sip,61636.15,VERIFIED,Delhi
1098,120503,15-02-2020,SIP,48277.26,pending,Tamil Nadu
1099,125497,15-02-2020,redemption,60097.18,verified,Karnataka
1100,119551,15-02-2020,Lumpsum,18447.79,verified,Karnataka
1101,120503,15-02-2020,sip,48221.57,VERIFIED,West Bengal
1102,119092,15-02-2020,redemption,65980.21,pending,Delhi
1103,120503,15-02-2020,sip,43554.29,verified,West Bengal
1104,119551,15-02-2020,redemption,68105.01,verified,Maharashtra
1105,120503,16-02-2020,redemption,45393.53,PENDING,Tamil Nadu
1106,119551,16-02-2020,Redemption,33693.16,VERIFIED,West Bengal
1107,125497,16-02-2020,Redemption,30708.7,PENDING,Delhi
1108,118632,16-02-2020,Redemption,41384.75,PENDING,Tamil Nadu
1109,119092,16-02-2020,Lumpsum,2797.42,PENDING,Tamil Nadu
1110,118632,16-02-2020,Lumpsum,67018.25,verified,Tamil Nadu
1111,118632,16-02-2020,redemption,84588.01,pending,Tamil Nadu
1112,118632,16-02-2020,lumpsum,35785.4,PENDING,Tamil Nadu
1113,119551,16-02-2020,sip,5080.3,pending,Delhi
1114,119551,16-02-2020,Redemption,98684.17,verified,Maharashtra
1115,119092,16-02-2020,sip,26737.98,PENDING,Karnataka
1116,119551,16-02-2020,redemption,13098.8,verified,Maharashtra
1117,120841,16-02-2020,SIP,37290.37,PENDING,Karnataka
1118,119551,16-02-2020,redemption,73986.43,PENDING,West Bengal
1119,119551,16-02-2020,Lumpsum,29744.7,verified,Tamil Nadu
1120,119551,16-02-2020,lumpsum,57682.97,VERIFIED,West Bengal
1121,125497,16-02-2020,SIP,41848.22,VERIFIED,West Bengal
1122,119092,16-02-2020,sip,12217.52,pending,Karnataka
1123,120841,16-02-2020,Lumpsum,33363.56,pending,Delhi
1124,119551,16-02-2020,Redemption,72624.62,verified,Tamil Nadu
1125,119092,16-02-2020,SIP,61394.39,verified,West Bengal
1126,120503,16-02-2020,Lumpsum,12417.95,verified,Maharashtra
1127,125497,16-02-2020,sip,16750.58,VERIFIED,Tamil Nadu
1128,119551,16-02-2020,redemption,64252.97,VERIFIED,Delhi
1129,120841,17-02-2020,sip,81434.83,PENDING,Tamil Nadu
1130,125497,17-02-2020,SIP,35272.71,PENDING,West Bengal
1131,120841,17-02-2020,SIP,59733.42,verified,Maharashtra
1132,125497,17-02-2020,redemption,17479.04,verified,West Bengal
1133,120503,17-02-2020,SIP,31481.95,pending,Delhi
1134,119092,17-02-2020,lumpsum,2516.89,VERIFIED,Karnataka
1135,125497,17-02-2020,Redemption,76943.46,verified,Maharashtra
1136,118632,17-02-2020,Lumpsum,40400.48,VERIFIED,Delhi
1137,120503,17-02-2020,redemption,81704.49,verified,Delhi
1138,118632,17-02-2020,sip,70983.11,PENDING,West Bengal
1139,120503,17-02-2020,sip,82960.05,verified,West Bengal
1140,118632,17-02-2020,Redemption,28923.04,PENDING,West Bengal
1141,118632,17-02-2020,SIP,18918.32,pending,Karnataka
1142,120841,17-02-2020,SIP,97204.62,pending,Tamil Nadu
1143,125497,17-02-2020,sip,71874.11,pending,Tamil Nadu
1144,125497,17-02-2020,Redemption,83487.21,verified,West Bengal
1145,120503,17-02-2020,sip,1806.77,pending,West Bengal
1146,119092,17-02-2020,SIP,35768.93,verified,Karnataka
1147,120841,17-02-2020,redemption,74410.26,VERIFIED,Tamil Nadu
1148,125497,17-02-2020,Lumpsum,8259.29,PENDING,Karnataka
1149,125497,17-02-2020,SIP,56950.32,VERIFIED,Delhi
1150,120841,17-02-2020,redemption,43192.74,verified,Tamil Nadu
1151,119551,17-02-2020,Lumpsum,2252.84,pending,West Bengal
1152,120841,17-02-2020,lumpsum,23979.57,PENDING,Maharashtra
1153,125497,18-02-2020,Redemption,28836.8,pending,Delhi
1154,119092,18-02-2020,redemption,11630.06,VERIFIED,Maharashtra
1155,119551,18-02-2020,lumpsum,63337.92,verified,Karnataka
1156,118632,18-02-2020,SIP,24618.59,PENDING,Karnataka
1157,120841,18-02-2020,Redemption,28123.14,PENDING,Karnataka
1158,118632,18-02-2020,redemption,89874.74,verified,West Bengal
1159,119551,18-02-2020,SIP,46978.75,verified,Karnataka
1160,119551,18-02-2020,Redemption,39516.75,PENDING,Maharashtra
1161,119551,18-02-2020,Redemption,72525.17,VERIFIED,Delhi
1162,120503,18-02-2020,SIP,91006.57,VERIFIED,West Bengal
1163,120841,18-02-2020,SIP,2991.12,pending,Delhi
1164,119092,18-02-2020,redemption,45099.77,PENDING,Karnataka
1165,119092,18-02-2020,Redemption,61272.74,verified,Tamil Nadu
1166,118632,18-02-2020,redemption,32197.03,verified,West Bengal
1167,118632,18-02-2020,Redemption,77354.57,verified,Karnataka
1168,118632,18-02-2020,redemption,97161.97,verified,West Bengal
1169,120841,18-02-2020,SIP,94371.02,PENDING,Tamil Nadu
1170,125497,18-02-2020,SIP,26965.26,VERIFIED,Maharashtra
1171,118632,18-02-2020,sip,23020.66,pending,Maharashtra
1172,119551,18-02-2020,redemption,95770.31,VERIFIED,Maharashtra
1173,118632,18-02-2020,sip,46133.53,pending,Tamil Nadu
1174,119551,18-02-2020,sip,21225.62,verified,Delhi
1175,120503,18-02-2020,lumpsum,70846.2,verified,Tamil Nadu
1176,125497,18-02-2020,Redemption,28799.82,PENDING,Tamil Nadu
1177,125497,19-02-2020,Lumpsum,27091.07,verified,Karnataka
1178,120841,19-02-2020,lumpsum,87985.28,PENDING,Maharashtra
1179,120841,19-02-2020,Redemption,16666.68,PENDING,West Bengal
1180,119092,19-02-2020,Lumpsum,6907.1,PENDING,Delhi
1181,120503,19-02-2020,sip,27284.05,verified,West Bengal
1182,120841,19-02-2020,Lumpsum,60891.07,verified,Karnataka
1183,119551,19-02-2020,SIP,12747.24,VERIFIED,Karnataka
1184,120503,19-02-2020,SIP,47423.67,pending,Delhi
1185,125497,19-02-2020,redemption,62920.04,VERIFIED,West Bengal
1186,119551,19-02-2020,Redemption,84949.33,verified,Delhi
1187,120503,19-02-2020,lumpsum,23372.02,pending,Delhi
1188,125497,19-02-2020,sip,81825.96,PENDING,Maharashtra
1189,120841,19-02-2020,Redemption,23873.17,pending,West Bengal
1190,119551,19-02-2020,sip,67838.27,PENDING,Maharashtra
1191,119551,19-02-2020,SIP,43352.02,verified,Maharashtra
1192,125497,19-02-2020,lumpsum,11910.78,pending,Maharashtra
1193,119551,19-02-2020,lumpsum,71569.21,PENDING,Tamil Nadu
1194,120841,19-02-2020,SIP,22167.38,VERIFIED,Karnataka
1195,120841,19-02-2020,Lumpsum,18074.03,VERIFIED,Karnataka
1196,120841,19-02-2020,lumpsum,36153.13,PENDING,Tamil Nadu
1197,125497,19-02-2020,Lumpsum,65502.38,VERIFIED,Delhi
1198,118632,19-02-2020,sip,23782.65,VERIFIED,West Bengal
1199,118632,19-02-2020,lumpsum,18774.32,pending,West Bengal
1200,119551,19-02-2020,redemption,1490.39,VERIFIED,West Bengal
1201,120841,20-02-2020,SIP,47428.49,pending,Maharashtra
1202,119551,20-02-2020,Lumpsum,43150.23,verified,West Bengal
1203,125497,20-02-2020,redemption,23769.84,VERIFIED,West Bengal
1204,119551,20-02-2020,sip,5838.39,verified,West Bengal
1205,119092,20-02-2020,sip,43210.96,VERIFIED,Karnataka
1206,118632,20-02-2020,lumpsum,78926.41,PENDING,Tamil Nadu
1207,119551,20-02-2020,lumpsum,71670.57,PENDING,Delhi
1208,119551,20-02-2020,redemption,86149.09,verified,Tamil Nadu
1209,120503,20-02-2020,Redemption,1453.48,verified,West Bengal
1210,119551,20-02-2020,Redemption,96658.72,verified,Delhi
1211,119092,20-02-2020,lumpsum,34470.52,PENDING,Delhi
1212,118632,20-02-2020,Redemption,99044.58,verified,Tamil Nadu
1213,120503,20-02-2020,SIP,25635.64,PENDING,Tamil Nadu
1214,125497,20-02-2020,redemption,47417.87,verified,Tamil Nadu
1215,125497,20-02-2020,SIP,35715.8,pending,Tamil Nadu
1216,118632,20-02-2020,Redemption,35898.19,pending,Maharashtra
1217,125497,20-02-2020,lumpsum,84307.07,VERIFIED,Karnataka
1218,119092,20-02-2020,SIP,74768.68,pending,Karnataka
1219,119551,20-02-2020,sip,99219.07,verified,West Bengal
1220,118632,20-02-2020,lumpsum,61544.71,pending,Maharashtra
1221,120503,20-02-2020,redemption,46594.03,pending,Delhi
1222,119551,20-02-2020,Lumpsum,9462.35,verified,Tamil Nadu
1223,125497,20-02-2020,Lumpsum,99657.86,pending,West Bengal
1224,125497,20-02-2020,lumpsum,55377.3,verified,Delhi
1225,120503,21-02-2020,Redemption,70197.51,pending,Karnataka
1226,119092,21-02-2020,SIP,40970.87,verified,Delhi
1227,120503,21-02-2020,SIP,54997.71,PENDING,Tamil Nadu
1228,118632,21-02-2020,lumpsum,94286.48,PENDING,Tamil Nadu
1229,120503,21-02-2020,sip,17058.73,VERIFIED,Karnataka
1230,125497,21-02-2020,redemption,29591.07,pending,Tamil Nadu
1231,119092,21-02-2020,Redemption,15629.94,VERIFIED,Maharashtra
1232,119092,21-02-2020,sip,79325.48,verified,West Bengal
1233,120841,21-02-2020,lumpsum,6673.5,PENDING,Karnataka
1234,120503,21-02-2020,lumpsum,8622.35,verified,Karnataka
1235,118632,21-02-2020,sip,30200.16,VERIFIED,Delhi
1236,125497,21-02-2020,Lumpsum,51661.72,verified,Karnataka
1237,119551,21-02-2020,lumpsum,40924.34,verified,West Bengal
1238,119092,21-02-2020,redemption,4959.22,verified,Maharashtra
1239,120503,21-02-2020,Redemption,95770.41,verified,Delhi
1240,120841,21-02-2020,sip,95310.52,PENDING,West Bengal
1241,118632,21-02-2020,Lumpsum,28295.95,verified,Karnataka
1242,118632,21-02-2020,sip,73286.8,verified,Tamil Nadu
1243,125497,21-02-2020,Lumpsum,58068.25,PENDING,Tamil Nadu
1244,119092,21-02-2020,Lumpsum,24128.93,verified,West Bengal
1245,125497,21-02-2020,redemption,26586.07,verified,Maharashtra
1246,120841,21-02-2020,Redemption,49369.74,VERIFIED,Tamil Nadu
1247,119551,21-02-2020,lumpsum,42214.08,PENDING,West Bengal
1248,119551,21-02-2020,Lumpsum,29477.32,pending,Delhi
1249,119551,22-02-2020,lumpsum,80847.4,verified,Karnataka
1250,118632,22-02-2020,Redemption,48405.56,VERIFIED,Maharashtra
1251,119092,22-02-2020,lumpsum,65657.38,PENDING,Maharashtra
1252,125497,22-02-2020,redemption,19332.71,verified,Delhi
1253,125497,22-02-2020,redemption,53584.01,pending,Maharashtra
1254,120841,22-02-2020,SIP,32138.62,verified,West Bengal
1255,119551,22-02-2020,redemption,52878.15,VERIFIED,Maharashtra
1256,119092,22-02-2020,Lumpsum,78192.17,PENDING,Maharashtra
1257,119092,22-02-2020,Redemption,77006.86,VERIFIED,Maharashtra
1258,120841,22-02-2020,redemption,35744.96,PENDING,West Bengal
1259,120503,22-02-2020,sip,69580.57,pending,Karnataka
1260,119092,22-02-2020,Redemption,94158.35,verified,Tamil Nadu
1261,119092,22-02-2020,Lumpsum,62754.1,VERIFIED,Maharashtra
1262,125497,22-02-2020,Redemption,15266.81,pending,Delhi
1263,120841,22-02-2020,redemption,68131.01,pending,Delhi
1264,119092,22-02-2020,sip,10937.99,verified,West Bengal
1265,119092,22-02-2020,SIP,87274.99,VERIFIED,Karnataka
1266,125497,22-02-2020,Lumpsum,51907.72,verified,Maharashtra
1267,119092,22-02-2020,Lumpsum,38821.5,verified,West Bengal
1268,125497,22-02-2020,Redemption,6172.16,PENDING,Tamil Nadu
1269,120503,22-02-2020,lumpsum,38387.98,PENDING,Karnataka
1270,118632,22-02-2020,lumpsum,90369.06,verified,Karnataka
1271,125497,22-02-2020,sip,2587.81,PENDING,West Bengal
1272,125497,22-02-2020,SIP,47727.49,VERIFIED,Delhi
1273,119092,23-02-2020,SIP,93150.23,PENDING,Karnataka
1274,125497,23-02-2020,Redemption,39786.68,pending,Delhi
1275,120841,23-02-2020,Redemption,43103.48,verified,Karnataka
1276,119551,23-02-2020,lumpsum,58066.73,verified,Karnataka
1277,119551,23-02-2020,redemption,46562.26,VERIFIED,Karnataka
1278,120503,23-02-2020,SIP,17275.87,verified,Tamil Nadu
1279,125497,23-02-2020,redemption,2346.28,PENDING,Delhi
1280,120841,23-02-2020,SIP,61176.26,pending,Tamil Nadu
1281,119092,23-02-2020,redemption,92120.26,verified,Delhi
1282,119092,23-02-2020,redemption,11083.23,PENDING,Tamil Nadu
1283,118632,23-02-2020,SIP,21489.8,pending,Tamil Nadu
1284,120503,23-02-2020,sip,37337.83,verified,Tamil Nadu
1285,120841,23-02-2020,sip,80969.85,verified,West Bengal
1286,120841,23-02-2020,Redemption,27291.4,verified,Tamil Nadu
1287,119092,23-02-2020,redemption,88264.41,pending,Karnataka
1288,118632,23-02-2020,redemption,5968.31,verified,Maharashtra
1289,119092,23-02-2020,redemption,94125.18,verified,Tamil Nadu
1290,118632,23-02-2020,redemption,56294.33,PENDING,Maharashtra
1291,119551,23-02-2020,redemption,66048.38,PENDING,Maharashtra
1292,120841,23-02-2020,lumpsum,37085.11,PENDING,Karnataka
1293,119551,23-02-2020,Lumpsum,78308.43,PENDING,Maharashtra
1294,119092,23-02-2020,redemption,17073.34,verified,Maharashtra
1295,120503,23-02-2020,lumpsum,5366.73,pending,Maharashtra
1296,125497,23-02-2020,sip,39853.94,verified,Delhi
1297,120503,24-02-2020,redemption,85442.72,VERIFIED,Tamil Nadu
1298,120503,24-02-2020,sip,75615.22,pending,Tamil Nadu
1299,125497,24-02-2020,Redemption,51957.02,VERIFIED,Maharashtra
1300,120841,24-02-2020,Lumpsum,57427.71,verified,Karnataka
1301,119551,24-02-2020,SIP,13424.34,pending,Delhi
1302,119551,24-02-2020,Lumpsum,84147.81,pending,Karnataka
1303,120841,24-02-2020,redemption,78802.49,PENDING,Karnataka
1304,125497,24-02-2020,redemption,65818.8,verified,Maharashtra
1305,118632,24-02-2020,Lumpsum,46886.01,VERIFIED,West Bengal
1306,120503,24-02-2020,Lumpsum,96463.7,pending,Maharashtra
1307,119092,24-02-2020,Redemption,87963.68,pending,West Bengal
1308,119551,24-02-2020,sip,64620.83,PENDING,Delhi
1309,120841,24-02-2020,SIP,37494.2,pending,West Bengal
1310,119092,24-02-2020,Lumpsum,61993.22,PENDING,Maharashtra
1311,125497,24-02-2020,SIP,57756.37,pending,Maharashtra
1312,119092,24-02-2020,Lumpsum,39727.08,pending,Karnataka
1313,119092,24-02-2020,sip,31014.06,verified,Maharashtra
1314,120503,24-02-2020,SIP,40997.57,pending,Maharashtra
1315,125497,24-02-2020,lumpsum,57604.18,PENDING,Tamil Nadu
1316,119092,24-02-2020,sip,43099.42,PENDING,Tamil Nadu
1317,119551,24-02-2020,SIP,26725.66,PENDING,Karnataka
1318,125497,24-02-2020,Lumpsum,76215.85,VERIFIED,West Bengal
1319,119551,24-02-2020,Lumpsum,53381.02,pending,West Bengal
1320,120841,24-02-2020,sip,7233.68,verified,Tamil Nadu
1321,120841,25-02-2020,sip,37147.49,verified,Delhi
1322,118632,25-02-2020,Lumpsum,88548.89,VERIFIED,Tamil Nadu
1323,120841,25-02-2020,SIP,75646.03,pending,Delhi
1324,119092,25-02-2020,lumpsum,32663.06,PENDING,West Bengal
1325,125497,25-02-2020,Redemption,93849.22,VERIFIED,Tamil Nadu
1326,120841,25-02-2020,sip,8121.99,VERIFIED,Maharashtra
1327,119551,25-02-2020,Lumpsum,96142.85,PENDING,Delhi
1328,119092,25-02-2020,SIP,24947.66,VERIFIED,Delhi
1329,120841,25-02-2020,sip,1404.87,VERIFIED,Delhi
1330,120503,25-02-2020,SIP,43663.9,PENDING,West Bengal
1331,119551,25-02-2020,sip,36217.56,pending,Karnataka
1332,119551,25-02-2020,Lumpsum,54139.36,verified,Maharashtra
1333,118632,25-02-2020,SIP,79778.9,verified,Tamil Nadu
1334,120503,25-02-2020,Lumpsum,84321.86,PENDING,Delhi
1335,118632,25-02-2020,SIP,40422.38,PENDING,West Bengal
1336,120841,25-02-2020,sip,43269.65,pending,Delhi
1337,120503,25-02-2020,Redemption,15243.68,VERIFIED,Tamil Nadu
1338,119551,25-02-2020,Redemption,5230.99,pending,Maharashtra
1339,118632,25-02-2020,lumpsum,64300.89,VERIFIED,Delhi
1340,119092,25-02-2020,lumpsum,6911.54,VERIFIED,West Bengal
1341,120503,25-02-2020,redemption,73516.1,pending,West Bengal
1342,119551,25-02-2020,Lumpsum,54139.47,PENDING,Karnataka
1343,125497,25-02-2020,SIP,20259.01,PENDING,West Bengal
1344,120503,25-02-2020,lumpsum,54182.53,pending,Karnataka
1345,120503,26-02-2020,sip,18708.27,VERIFIED,Maharashtra
1346,120841,26-02-2020,Redemption,44154.35,VERIFIED,Tamil Nadu
1347,119092,26-02-2020,SIP,80056.25,VERIFIED,Karnataka
1348,120841,26-02-2020,redemption,46460.97,VERIFIED,Delhi
1349,120503,26-02-2020,Redemption,15295.58,pending,Delhi
1350,120503,26-02-2020,SIP,72520.95,verified,Tamil Nadu
1351,119092,26-02-2020,lumpsum,19083.46,PENDING,West Bengal
1352,119092,26-02-2020,lumpsum,73985.71,PENDING,Delhi
1353,118632,26-02-2020,Lumpsum,48195.55,verified,Karnataka
1354,119551,26-02-2020,redemption,45647.31,VERIFIED,Tamil Nadu
1355,119551,26-02-2020,SIP,85217.79,verified,Delhi
1356,118632,26-02-2020,redemption,71006.05,verified,West Bengal
1357,119551,26-02-2020,sip,3774.62,verified,West Bengal
1358,120503,26-02-2020,redemption,29969.34,PENDING,Delhi
1359,118632,26-02-2020,lumpsum,87156.61,PENDING,Tamil Nadu
1360,118632,26-02-2020,Lumpsum,2323.45,verified,Maharashtra
1361,119551,26-02-2020,lumpsum,54752.72,verified,Delhi
1362,125497,26-02-2020,Redemption,72918.65,verified,West Bengal
1363,119551,26-02-2020,lumpsum,62374.68,VERIFIED,Maharashtra
1364,120841,26-02-2020,SIP,76172.95,VERIFIED,Tamil Nadu
1365,125497,26-02-2020,Lumpsum,72706.34,VERIFIED,West Bengal
1366,118632,26-02-2020,SIP,69357.05,PENDING,Tamil Nadu
1367,125497,26-02-2020,sip,82243.22,pending,Delhi
1368,120503,26-02-2020,sip,64746.22,verified,Tamil Nadu
1369,119092,27-02-2020,lumpsum,40540.64,verified,West Bengal
1370,125497,27-02-2020,Lumpsum,47454.96,pending,Delhi
1371,120841,27-02-2020,redemption,71814.12,verified,West Bengal
1372,119092,27-02-2020,Lumpsum,87692.45,VERIFIED,West Bengal
1373,120503,27-02-2020,Lumpsum,27585.77,VERIFIED,Maharashtra
1374,120841,27-02-2020,Lumpsum,34536.64,pending,Karnataka
1375,119092,27-02-2020,lumpsum,93108.57,VERIFIED,Tamil Nadu
1376,120503,27-02-2020,SIP,58061.92,pending,Tamil Nadu
1377,119092,27-02-2020,lumpsum,18306.7,VERIFIED,Maharashtra
1378,119092,27-02-2020,redemption,66537.67,verified,Tamil Nadu
1379,119551,27-02-2020,SIP,99080.83,PENDING,Maharashtra
1380,120841,27-02-2020,redemption,82433.63,VERIFIED,Tamil Nadu
1381,120841,27-02-2020,Redemption,74701.24,pending,Tamil Nadu
1382,125497,27-02-2020,Redemption,21200.64,PENDING,West Bengal
1383,120841,27-02-2020,SIP,87675.91,verified,Maharashtra
1384,120841,27-02-2020,lumpsum,52815.99,PENDING,Tamil Nadu
1385,119092,27-02-2020,redemption,88984.36,pending,Karnataka
1386,118632,27-02-2020,redemption,33317.87,verified,Maharashtra
1387,119551,27-02-2020,sip,6674.08,verified,Maharashtra
1388,125497,27-02-2020,redemption,47859.61,VERIFIED,Maharashtra
1389,119551,27-02-2020,lumpsum,27348.84,PENDING,West Bengal
1390,125497,27-02-2020,sip,71665.31,VERIFIED,Maharashtra
1391,120503,27-02-2020,lumpsum,95732.1,verified,West Bengal
1392,119092,27-02-2020,Lumpsum,69251.93,VERIFIED,Karnataka
1393,120841,28-02-2020,redemption,88749.93,VERIFIED,Delhi
1394,120841,28-02-2020,Lumpsum,45575.89,pending,West Bengal
1395,118632,28-02-2020,Redemption,77278.25,VERIFIED,Tamil Nadu
1396,119551,28-02-2020,Redemption,84382.82,verified,Maharashtra
1397,119551,28-02-2020,SIP,71232.12,VERIFIED,Delhi
1398,119551,28-02-2020,redemption,51023.84,verified,West Bengal
1399,120841,28-02-2020,sip,62773.68,verified,Tamil Nadu
1400,119551,28-02-2020,Lumpsum,70200.45,pending,Delhi
1401,119092,28-02-2020,lumpsum,25681.9,verified,Karnataka
1402,125497,28-02-2020,redemption,81053.14,verified,West Bengal
1403,120841,28-02-2020,SIP,95057.29,pending,West Bengal
1404,119092,28-02-2020,lumpsum,46791.31,verified,Karnataka
1405,120503,28-02-2020,Lumpsum,70256.18,pending,West Bengal
1406,119092,28-02-2020,redemption,73834.08,PENDING,Maharashtra
1407,119092,28-02-2020,Lumpsum,66393.63,PENDING,West Bengal
